time,out1_obs,out2_obs,out3_obs
0.01,-0.005358270985483636,-0.03535778948916742,0.07882361832357958
0.02,-0.010518018186864778,-0.06802053014233414,0.14999574630450221
0.03,-0.015541108792468061,-0.09830241588419562,0.21437682369937427
0.04,-0.02042471028384858,-0.12642724485202284,0.27275630281514157
0.05,-0.025165406442206113,-0.15259624637178698,0.3258294975838609
0.060000000000000005,-0.029458190353851582,-0.17683432866518037,0.3741584172409741
0.07,-0.0335955705643879,-0.1994760020052502,0.41833913822344715
0.08,-0.037569982086179454,-0.22066585072056233,0.45884645698966936
0.09,-0.04137195516550938,-0.24053380276957298,0.49609876948337506
0.09999999999999999,-0.044989353329909665,-0.2591965569625188,0.5304647926384387
0.10999999999999999,-0.04263658175623575,-0.2765896327788501,0.5622154190731977
0.11999999999999998,-0.04014678941907334,-0.2929920942827843,0.5916970488283202
0.12999999999999998,-0.03755829913366635,-0.3084863450093093,0.6191614063143757
0.13999999999999999,-0.034896299285861805,-0.32314602769534084,0.6448303803023117
0.15,-0.0310594233548981,-0.3368841837779805,0.6688492202139185
0.16,-0.027286939339031178,-0.34992450190454927,0.691445919166237
0.17,-0.023579562998555164,-0.3623170987206861,0.7127720589262367
0.18000000000000002,-0.01993809673154933,-0.3741059633816291,0.7329614398095606
0.19000000000000003,-0.01636343723351077,-0.3853293415625055,0.7521322660733039
0.20000000000000004,-0.01222195349923569,-0.39588397473871106,0.770345757084728
0.21000000000000005,-0.00802546927498747,-0.4059058590578114,0.7877319253029664
0.22000000000000006,-0.003927281471117004,-0.4154528268524459,0.8043831156501827
0.23000000000000007,7.092290879082662e-05,-0.4245400446937735,0.8203720660812364
0.24000000000000007,0.0039671936075391,-0.4331769330642669,0.8357637657019897
0.25000000000000006,0.008195121534249101,-0.44125186609746764,0.8505879794871879
0.26000000000000006,0.012309215080338934,-0.4488725878469715,0.8649279065992809
0.2700000000000001,0.016306643848833145,-0.45602042021600686,0.8788310791476628
0.2800000000000001,0.02018408561834687,-0.4626596602078742,0.8923409303900446
0.2900000000000001,0.02457206383110502,-0.4684162700931347,0.9054610692254997
0.3000000000000001,0.028829913912109095,-0.4733685771188713,0.9182672136997685
0.3100000000000001,0.03295352048936857,-0.47689079226765485,0.9307938379414797
0.3200000000000001,0.03693795783950882,-0.47290707333447596,0.9430733816301675
0.3300000000000001,0.0413629364000251,-0.4674942318810557,0.95510051861176
0.34000000000000014,0.045642250187971675,-0.4616274941165308,0.9669426340771352
0.35000000000000014,0.04976997655845647,-0.4554104051220531,0.9786274532265141
0.36000000000000015,0.05373885819646341,-0.4489078621689412,0.990181433403459
0.37000000000000016,0.057539856254174473,-0.44216511675839654,1.001629800837248
0.38000000000000017,0.061934964784967655,-0.43500902642028383,1.0129604267140948
0.3900000000000002,0.06629830106939377,-0.42764311623756385,1.0242236745991
0.4000000000000002,0.07049006146988891,-0.42014306321991807,1.0354525846670062
0.4100000000000002,0.07449992818550907,-0.41252323985627115,1.0466671789066524
0.4200000000000002,0.07831459811429982,-0.40479618718908045,1.0578861190882014
0.4300000000000002,0.08191633293348162,-0.39697298608820536,1.0691266949812706
0.4400000000000002,0.08588847579929194,-0.3889403106176373,1.0803745354483734
0.45000000000000023,0.08964728889051668,-0.380839918331302,1.0916768221283628
0.46000000000000024,0.09316939411789295,-0.3726790139723437,1.1030467233086296
0.47000000000000025,0.09642026806949291,-0.364464209845901,1.114496173136797
0.48000000000000026,0.10035198505596363,-0.356041949793912,1.1260006670322449
0.49000000000000027,0.10404581166003174,-0.3475887922896369,1.137607939481279
0.5000000000000002,0.10746915579633941,-0.339109158988977,1.1493265047966041
0.5100000000000002,0.11056984482508168,-0.33060717980874066,1.1611639771283087
0.5200000000000002,0.11446811287990198,-0.32193863853782,1.1730999759286609
0.5300000000000002,0.11810248654187579,-0.31326510316696504,1.1851698616332302
0.5400000000000003,0.1214284237650279,-0.30458935965184675,1.1973788864712471
0.5500000000000003,0.12436733193025085,-0.2959140297574257,1.2097317245038584
0.5600000000000003,0.12673195583788105,-0.2872415821766833,1.222232534396978
0.5700000000000003,0.13034388323460636,-0.2784517703199653,1.2348673730932003
0.5800000000000003,0.13388394405719362,-0.2696466627237553,1.2476530226655025
0.5900000000000003,0.13705916476118193,-0.2608604010617117,1.2605981956625798
0.6000000000000003,0.13973270561513795,-0.25209441167058455,1.2737053706542159
0.6100000000000003,0.14127244830889107,-0.2433500430489628,1.2869767420986238
0.6200000000000003,0.14427909855396612,-0.2345489719607698,1.3003975290882064
0.6300000000000003,0.14663865589778388,-0.22577699837941195,1.3139873653532443
0.6400000000000003,0.1446992981852314,-0.2170349961411604,1.3277476647783424
0.6500000000000004,0.1420277807776107,-0.20832379375765556,1.341679656060475
0.6600000000000004,0.13901346769055462,-0.1996441772771292,1.35578439779593
0.6700000000000004,0.1416376270833548,-0.1908977566150276,1.3700419230943484
0.6800000000000004,0.14067774325722796,-0.18219049395559575,1.384475310562764
0.6900000000000004,0.13814111038796442,-0.17352274350559926,1.399085085853346
0.7000000000000004,0.1351947048810459,-0.16489484441970148,1.4138716540564524
0.7100000000000004,0.13678692055772246,-0.15621617849007197,1.4288092524035765
0.7200000000000004,0.13432798523743023,-0.1475835322044996,1.4439258965192963
0.7300000000000004,0.131418572754192,-0.13899692350147974,1.4592215576590823
0.7400000000000004,0.12823863758913634,-0.1304563750254819,1.4746961166374117
0.7500000000000004,0.12541791342629943,-0.1218938140357281,1.4903266763174847
0.7600000000000005,0.12263785594699028,-0.11333870760071119,1.506121801735256
0.7700000000000005,0.11954656883007464,-0.10483618926859013,1.5220974231118323
0.7800000000000005,0.1162436089133699,-0.09638598104952167,1.5382529469505966
0.7900000000000005,0.11278312739912986,-0.08798782784753223,1.5545877132091528
0.8000000000000005,0.10943724382453879,-0.0795748943114863,1.5710773462732173
0.8100000000000005,0.10594762052598247,-0.07121749327838954,1.587746279660739
0.8200000000000005,0.10234494230295167,-0.0629152421055249,1.6045935741319524
0.8300000000000005,0.09865134437912693,-0.05466778883719048,1.6216182355242452
0.8400000000000005,0.09488368240513234,-0.04647481119943982,1.6388192158647805
0.8500000000000005,0.09133781512309302,-0.038231073153038156,1.6561635429365673
0.8600000000000005,0.08769995158231839,-0.030047313608990447,1.6736840419095864
0.8700000000000006,0.08398750495897456,-0.02192300468280066,1.6913793947126718
0.8800000000000006,0.0802141946682413,-0.013857660139482754,1.709248241114594
0.8900000000000006,0.07661367713922577,-0.005754099088137161,1.727264673523855
0.9000000000000006,0.07294191719916389,0.0022858731423091878,1.7454533728571462
0.9100000000000006,0.06921225444392065,0.010262881130276784,1.7638127702016386
0.9200000000000006,0.0654355622123878,0.018177499516544772,1.7823412633260642
0.9300000000000006,0.061620916740419314,0.02603025476122135,1.801037217514025
0.9400000000000006,0.05788165763957566,0.03392986508844254,1.8198747148415706
0.9500000000000006,0.05412306715139307,0.04178895243712567,1.838872717548164
0.9600000000000006,0.05033400094609171,0.049580335860789665,1.8580349500579834
0.9700000000000006,0.04652133090614353,0.05730468181861385,1.8773595571169592
0.9800000000000006,0.04269106836430584,0.06496259848266768,1.8968446613215193
0.9900000000000007,0.03897335992702129,0.07262599692804339,1.9164768760714037
1.0000000000000007,0.03523463885440702,0.08022019846204764,1.9362665311019036
1.0100000000000007,0.03148083065513612,0.0877458110954707,1.956211646685252
1.0200000000000007,0.027717196586937814,0.09520338227410864,1.9763102265579695
1.0300000000000007,0.02394845967387998,0.10259340056289862,1.9965602587475422
1.0400000000000007,0.020311423836081442,0.10999109221050493,2.016956126641967
1.0500000000000007,0.01666391119601309,0.11731816170830957,2.037499618158274
1.0600000000000007,0.013010995835081255,0.12457508796824612,2.0581886665633506
1.0700000000000007,0.00935726137911149,0.1317622873334913,2.0790211935868186
1.0800000000000007,0.005945607623129787,0.1389874094681712,2.100000410859448
1.0900000000000007,0.002515489505189629,0.14613808494266634,2.121118564728799
1.1000000000000008,-0.0009265366451511178,0.15321475878742524,2.1423735667636854
1.1100000000000008,-0.0043746701329399704,0.16021780540734984,2.1637633194956902
1.1200000000000008,-0.007784177422459156,0.16719800757351602,2.1852960054079484
1.1300000000000008,-0.011201345468068625,0.1741181979027481,2.2069620739906792
1.1400000000000008,-0.014622658900004835,0.18097742508173822,2.2287564613397333
1.1500000000000008,-0.018033526992145665,0.18776015995185116,2.2506762411134225
1.1600000000000008,-0.021430030421781012,0.19446656345760183,2.2727193333987867
1.1700000000000008,-0.02480848059468869,0.20109671965290754,2.294883652062757
1.1800000000000008,-0.028222871040333206,0.20768127532935607,2.3171740218110655
1.1900000000000008,-0.031607445339917044,0.21418813506594928,2.3395809632530815
1.2000000000000008,-0.03495930615654065,0.22061719489554463,2.3621024031277926
1.2100000000000009,-0.03827558692962009,0.2269682667298332,2.3847362643714427
1.2200000000000009,-0.0415534280667871,0.23324107625007653,2.407480467067455
1.2300000000000009,-0.04480975185161858,0.2394628616754632,2.430343334868073
1.2400000000000009,-0.048020395750501724,0.24560439880397406,2.453311672000217
1.2500000000000009,-0.05118244558455359,0.25166517354709245,2.4763834346099354
1.260000000000001,-0.05429287852636669,0.2576445685988509,2.4995565774460773
1.270000000000001,-0.05743440160486551,0.26354368225086994,2.5228387133208052
1.280000000000001,-0.06051254736291298,0.2693597766956326,2.5462174790131646
1.290000000000001,-0.06352393107307011,0.2750918894217819,2.5696908672531165
1.300000000000001,-0.0664648480707431,0.2807389252668051,2.593256870902975
1.310000000000001,-0.06933119653868369,0.2862996454511868,2.616913483851938
1.320000000000001,-0.07220791982516102,0.29177353515507304,2.640667960150349
1.330000000000001,-0.07499671631614996,0.29715811584681884,2.66450840491188
1.340000000000001,-0.07769171114462188,0.30245163040023915,2.6884328558218895
1.350000000000001,-0.08028593051484545,0.30765210882408905,2.712439352922686
1.360000000000001,-0.08279813580373274,0.3127518396812666,2.7365379069748457
1.370000000000001,-0.08519038646352363,0.3177539997405685,2.760713773655665
1.380000000000001,-0.08744907006221676,0.3226557869308379,2.7849650514588697
1.390000000000001,-0.0895553950856977,0.3274540360293285,2.809289841839337
1.400000000000001,-0.09224372265648802,0.33211660280734234,2.8336977090441797
1.410000000000001,-0.09477585811193001,0.3366684751395495,2.8581745121360176
1.420000000000001,-0.09713058794429139,0.3411048785427374,2.882718411273617
1.430000000000001,-0.09927532416255844,0.3454202772176403,2.907327570222438
1.440000000000001,-0.10115164664743766,0.349608180609145,2.9320001571683645
1.450000000000001,-0.10375809311687775,0.3536187981172394,2.9567383240531613
1.460000000000001,-0.10614890798517033,0.35748446203171985,2.9815359956556766
1.470000000000001,-0.10827218526979249,0.3611932686769341,3.0063913736710797
1.480000000000001,-0.11001252019787935,0.3647300145175735,3.031302666230703
1.490000000000001,-0.11209824957048758,0.3679814525188871,3.0562722319835127
1.500000000000001,-0.11371744706130049,0.37100281532445634,3.0812938622931
