time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi
0.01,3.0,3.0,1.0,0.0,0.0,0.0,0.06150518397727125,-0.017706399502472634,0.0
0.02,3.0,3.0,1.0,0.0,0.0,0.0,0.16343038439908744,-0.05291587625416644,0.0
0.03,3.0,3.0,1.0,0.0,0.0,0.0,0.17166103568172297,-0.06126946568628817,0.0
0.04,3.0,3.0,1.0,0.0,0.0,0.0,0.17949249494997147,-0.0696131337915972,0.0
0.05,3.0,3.0,1.0,0.0,0.0,0.0,0.1863212446839041,-0.07653951531663997,0.0
0.060000000000000005,3.0,3.0,1.0,0.0,0.0,0.0,0.1925344000251382,-0.08293123355149731,0.0
0.07,3.0,3.0,1.0,0.0,0.0,0.0,0.19937504428428118,-0.08900436503670811,0.0
0.08,3.0,3.0,1.0,0.0,0.0,0.0,0.2045502141222458,-0.09427760022402436,0.0
0.09,3.0,3.0,1.0,0.0,0.0,0.0,0.2093040138815484,-0.09908268914320503,0.0
0.09999999999999999,3.0,3.0,1.0,0.0,0.0,0.0,0.21376599111480096,-0.10366522885020418,0.0
0.10999999999999999,3.0,3.0,1.0,0.0,0.0,0.0,0.2213517468811127,-0.10930532111317535,0.0
0.11999999999999998,3.0,3.0,1.0,0.0,0.0,0.0,0.225518049114783,-0.11194737482447997,0.0
0.12999999999999998,3.0,3.0,1.0,0.0,0.0,0.0,0.22890581690870537,-0.11534895985352632,0.0
0.13999999999999999,3.0,3.0,1.0,0.0,0.0,0.0,0.22943013100803283,-0.12051644240187098,0.0
0.15,3.0,3.0,1.0,0.0,0.0,0.0,0.2323782852512915,-0.12347507522666246,0.0
0.16,3.0,3.0,1.0,0.0,0.0,0.0,0.23552510062247398,-0.12575441202333476,0.0
0.17,3.0,3.0,1.0,0.0,0.0,0.0,0.22729988491500114,-0.12616939588676268,0.0
0.18000000000000002,3.0,3.0,1.0,0.0,0.0,0.0,0.22960512959622778,-0.12851391632596956,0.0
0.19000000000000003,3.0,3.0,1.0,0.0,0.0,0.0,0.23176802967598123,-0.13067303196080235,0.0
0.20000000000000004,3.0,3.0,1.0,0.0,0.0,0.0,0.23386331608589073,-0.1313055844460364,0.0
0.21000000000000005,3.0,3.0,1.0,0.0,0.0,0.0,0.21884644930843866,-0.12841162910203788,0.0
0.22000000000000006,3.0,3.0,1.0,0.0,0.0,0.0,0.2466882763726505,-0.1403039801276065,0.0
0.23000000000000007,3.0,3.0,1.0,0.0,0.0,0.0,0.24833545810279445,-0.14193372339501514,0.0
0.24000000000000007,3.0,3.0,1.0,0.0,0.0,0.0,0.18718702197823323,-0.11891602832850943,0.0
0.25000000000000006,3.0,3.0,1.0,0.0,0.0,0.0,0.18852992473773508,-0.12025164189015791,0.0
0.26000000000000006,3.0,3.0,1.0,0.0,0.0,0.0,0.1892562792945419,-0.11921097732804417,0.0
0.2700000000000001,3.0,3.0,1.0,0.0,0.0,0.0,0.1578001915233913,-0.10889791084686028,0.0
0.2800000000000001,3.0,3.0,1.0,0.0,0.0,0.0,0.15879508213813381,-0.10993043278805896,0.0
0.2900000000000001,3.0,3.0,1.0,0.0,0.0,0.0,0.15971549608578806,-0.11085379214967826,0.0
0.3000000000000001,3.0,3.0,1.0,0.0,0.0,0.0,0.16149140882882806,-0.11100374932909336,0.0
0.3100000000000001,3.0,3.0,1.0,0.0,0.0,0.0,0.13161571652683135,-0.10053167775223808,0.0
0.3200000000000001,3.0,3.0,1.0,0.0,0.0,0.0,0.17175517942469273,-0.12013696853212785,0.0
0.3300000000000001,3.0,3.0,1.0,0.0,0.0,0.0,0.1712105346868384,-0.11961778848480331,0.0
0.34000000000000014,3.0,3.0,1.0,0.0,0.0,0.0,0.09284558445042534,-0.08102827042398111,0.0
0.35000000000000014,3.0,3.0,1.0,0.0,0.0,0.0,0.0920502775916659,-0.08024094513613968,0.0
0.36000000000000015,3.0,3.0,1.0,0.0,0.0,0.0,0.09484819799778513,-0.0746863564249988,0.0
0.37000000000000016,3.0,3.0,1.0,0.0,0.0,0.0,0.057282203425116196,-0.0592529100778519,0.0
0.38000000000000017,3.0,3.0,1.0,0.0,0.0,0.0,0.08126264903569091,-0.0715001018315694,0.0
0.3900000000000002,3.0,3.0,1.0,0.0,0.0,0.0,0.08027768838726863,-0.07051442383595082,0.0
0.4000000000000002,3.0,3.0,1.0,0.0,0.0,0.0,0.02166528401284038,-0.03740101066025378,0.0
0.4100000000000002,3.0,3.0,1.0,0.0,0.0,0.0,0.02067477479856394,-0.03639210366502966,0.0
0.4200000000000002,3.0,3.0,1.0,0.0,0.0,0.0,0.052547102850240564,-0.05455031893147818,0.0
0.4300000000000002,3.0,3.0,1.0,0.0,0.0,0.0,0.01227122070992689,-0.03456061786847709,0.0
0.4400000000000002,3.0,3.0,1.0,0.0,0.0,0.0,-0.02680829835179057,-0.005483060384728687,0.0
0.45000000000000023,3.0,3.0,1.0,0.0,0.0,0.0,-0.02784617021750317,-0.00440704859466257,0.0
0.46000000000000024,3.0,3.0,1.0,0.0,0.0,0.0,-0.03443138233918946,0.0037361587704108543,0.0
0.47000000000000025,3.0,3.0,1.0,0.0,0.0,0.0,-0.06082793828461663,0.018846788238394745,0.0
0.48000000000000026,3.0,3.0,1.0,0.0,0.0,0.0,-0.04781388680838056,0.009503500898145084,0.0
0.49000000000000027,3.0,3.0,1.0,0.0,0.0,0.0,-0.04888716852289486,0.010633104123479344,0.0
0.5000000000000002,3.0,3.0,1.0,0.0,0.0,0.0,-0.08709692527509748,0.03866802590921619,0.0
0.5100000000000002,3.0,3.0,1.0,0.0,0.0,0.0,-0.08815487600268958,0.0397987079300408,0.0
0.5200000000000002,3.0,3.0,1.0,0.0,0.0,0.0,-0.07357431083546064,0.02834029368951433,0.0
0.5300000000000002,3.0,3.0,1.0,0.0,0.0,0.0,-0.07465067765408781,0.02949490400599666,0.0
0.5400000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.11656411216834986,0.06180774577219273,0.0
0.5500000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.11762688766563524,0.06295912376568187,0.0
0.5600000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.11980593580852876,0.06749124163788497,0.0
0.5700000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.13375303242085715,0.07599644409431283,0.0
0.5800000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.1348674664145094,0.07716508932700013,0.0
0.5900000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.13591526144755167,0.07831703192450981,0.0
0.6000000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.14370812506234054,0.08497507392577347,0.0
0.6100000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.1450389564081526,0.08639752887667976,0.0
0.6200000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.14130166525275165,0.0849149947504403,0.0
0.6300000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.14233127546195803,0.08605610477931835,0.0
0.6400000000000003,3.0,3.0,1.0,0.0,0.0,0.0,-0.1540428828855882,0.09423494858615526,0.0
0.6500000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.15508177821632624,0.09538229169436471,0.0
0.6600000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.15460277750760096,0.09660645595623257,0.0
0.6700000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.15651944772622178,0.09717326900782004,0.0
0.6800000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.1587794832835753,0.09926651461065306,0.0
0.6900000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.15979531331627655,0.10039205540422994,0.0
0.7000000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.1584792981379971,0.10004967925646789,0.0
0.7100000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.1570213838802692,0.09883209847103015,0.0
0.7200000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.16313958235698195,0.1035151894233103,0.0
0.7300000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.1641302671964726,0.10461474004550327,0.0
0.7400000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.1536144015268296,0.09667075517801933,0.0
0.7500000000000004,3.0,3.0,1.0,0.0,0.0,0.0,-0.1546477767344752,0.09779506434353512,0.0
0.7600000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.15488143437662238,0.09689013206777657,0.0
0.7700000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.14865411902855089,0.0932513359801294,0.0
0.7800000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.14978426752242618,0.09441076363989644,0.0
0.7900000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.150808939309615,0.09551863570677462,0.0
0.8000000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.1512887560875355,0.09454133371315383,0.0
0.8100000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.14485474791817346,0.0909430030456551,0.0
0.8200000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.156009512992026,0.09830614361494494,0.0
0.8300000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.15700010148174726,0.09937925472936901,0.0
0.8400000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.1350329492483806,0.08351834819755612,0.0
0.8500000000000005,3.0,3.0,1.0,0.0,0.0,0.0,-0.13608906594573883,0.08463586231643676,0.0
