voltage,thrust
16.658000946044922,0.0810268372297287
16.658000946044922,0.0810268372297287
16.658000946044922,0.0810268372297287
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.658000946044922,0.0010000000474974513
16.652000427246094,0.0010000000474974513
16.652000427246094,0.0010000000474974513
16.652000427246094,0.0010000000474974513
16.652000427246094,0.0010000000474974513
16.652000427246094,0.011476590298116207
16.652000427246094,0.011476590298116207
16.652000427246094,0.025434942916035652
16.652000427246094,0.025434942916035652
16.652000427246094,0.025434942916035652
16.652000427246094,0.04044279828667641
16.652000427246094,0.04044279828667641
16.652000427246094,0.059701595455408096
16.652000427246094,0.059701595455408096
16.652000427246094,0.059701595455408096
16.652000427246094,0.07997027039527893
16.652000427246094,0.07997027039527893
16.652000427246094,0.10023162513971329
16.652000427246094,0.10023162513971329
16.652000427246094,0.10023162513971329
16.652000427246094,0.1250242292881012
16.652000427246094,0.1250242292881012
16.652000427246094,0.15209221839904785
16.652000427246094,0.15209221839904785
16.652000427246094,0.15209221839904785
16.652000427246094,0.17898868024349213
16.652000427246094,0.17898868024349213
16.652000427246094,0.2091977894306183
16.652000427246094,0.2091977894306183
16.652000427246094,0.2091977894306183
16.652000427246094,0.23816710710525513
16.652000427246094,0.23816710710525513
16.652000427246094,0.2702832818031311
16.652000427246094,0.2702832818031311
16.652000427246094,0.2702832818031311
16.652000427246094,0.3011155426502228
16.652000427246094,0.3011155426502228
16.652000427246094,0.3054238259792328
16.652000427246094,0.3054238259792328
16.652000427246094,0.3054238259792328
16.652000427246094,0.3203074634075165
16.652000427246094,0.3203074634075165
16.652000427246094,0.3260118365287781
16.652000427246094,0.3260118365287781
16.652000427246094,0.3260118365287781
16.652000427246094,0.3347984254360199
16.652000427246094,0.3347984254360199
16.652000427246094,0.34780263900756836
16.652000427246094,0.34780263900756836
16.652000427246094,0.34780263900756836
16.652000427246094,0.3168078064918518
16.41200065612793,0.3168078064918518
16.41200065612793,0.29912295937538147
16.41200065612793,0.29912295937538147
16.41200065612793,0.29912295937538147
16.41200065612793,0.2968655526638031
16.41200065612793,0.2968655526638031
16.41200065612793,0.29958972334861755
16.41200065612793,0.29958972334861755
16.41200065612793,0.29958972334861755
16.41200065612793,0.30256983637809753
16.41200065612793,0.30256983637809753
16.41200065612793,0.302448570728302
16.41200065612793,0.302448570728302
16.41200065612793,0.302448570728302
16.41200065612793,0.3015437126159668
16.41200065612793,0.3015437126159668
16.41200065612793,0.30285346508026123
16.41200065612793,0.30285346508026123
16.41200065612793,0.30285346508026123
16.41200065612793,0.30208471417427063
16.41200065612793,0.30208471417427063
16.41200065612793,0.30208471417427063
16.41200065612793,0.30283522605895996
16.41200065612793,0.30283522605895996
16.41200065612793,0.3006226420402527
16.41200065612793,0.3006226420402527
16.41200065612793,0.30311155319213867
16.41200065612793,0.30311155319213867
16.41200065612793,0.30311155319213867
16.41200065612793,0.3066609501838684
16.41200065612793,0.3066609501838684
16.41200065612793,0.30449703335762024
16.41200065612793,0.30449703335762024
16.41200065612793,0.30449703335762024
16.41200065612793,0.3035585880279541
16.41200065612793,0.3035585880279541
16.41200065612793,0.30238860845565796
16.41200065612793,0.30238860845565796
16.41200065612793,0.30238860845565796
16.41200065612793,0.3046590983867645
16.41200065612793,0.3046590983867645
16.41200065612793,0.30377301573753357
16.41200065612793,0.30377301573753357
16.41200065612793,0.30377301573753357
16.41200065612793,0.3063221573829651
16.41200065612793,0.3063221573829651
16.41200065612793,0.30985167622566223
16.41200065612793,0.30985167622566223
16.41200065612793,0.30985167622566223
16.41200065612793,0.3090519607067108
16.30000114440918,0.3090519607067108
16.30000114440918,0.31198254227638245
16.30000114440918,0.31198254227638245
16.30000114440918,0.31198254227638245
16.30000114440918,0.3096868395805359
16.30000114440918,0.3096868395805359
16.30000114440918,0.3087037205696106
16.30000114440918,0.3087037205696106
16.30000114440918,0.3087037205696106
16.30000114440918,0.30811792612075806
16.30000114440918,0.30811792612075806
16.30000114440918,0.30925410985946655
16.30000114440918,0.30925410985946655
16.30000114440918,0.30925410985946655
16.30000114440918,0.310660719871521
16.30000114440918,0.310660719871521
16.30000114440918,0.31092002987861633
16.30000114440918,0.31092002987861633
16.30000114440918,0.31092002987861633
16.30000114440918,0.30881741642951965
16.30000114440918,0.30881741642951965
16.30000114440918,0.3106168806552887
16.30000114440918,0.3106168806552887
16.30000114440918,0.3106168806552887
16.30000114440918,0.3134368062019348
16.30000114440918,0.3134368062019348
16.30000114440918,0.30891814827919006
16.30000114440918,0.30891814827919006
16.30000114440918,0.30891814827919006
16.30000114440918,0.3109220862388611
16.30000114440918,0.3109220862388611
16.30000114440918,0.3121980130672455
16.30000114440918,0.3121980130672455
16.30000114440918,0.3121980130672455
16.30000114440918,0.31045040488243103
16.30000114440918,0.31045040488243103
16.30000114440918,0.31045040488243103
16.30000114440918,0.31045040488243103
16.30000114440918,0.31096571683883667
16.30000114440918,0.31041696667671204
16.30000114440918,0.31041696667671204
16.30000114440918,0.3095647990703583
16.30000114440918,0.3095647990703583
16.30000114440918,0.3095647990703583
16.30000114440918,0.30989959836006165
16.30000114440918,0.30989959836006165
16.30000114440918,0.31021833419799805
16.30000114440918,0.31021833419799805
16.30000114440918,0.31021833419799805
