time,throttle,thrust
0.01,8.196785603109056,0.31225849916605924
0.02,8.026109322209923,0.30575654560799703
0.03,8.005363500706078,0.3049662285983268
0.04,7.932774268786534,0.30220092452520125
0.05,7.993778202951024,0.3045248839219437
0.060000000000000005,7.976744966513355,0.30387599872431825
0.07,7.960686045195163,0.30326423029314903
0.08,7.936707423924405,0.302350759006644
0.09,7.913850705357614,0.30148002687076625
0.09999999999999999,7.90035709291677,0.3009659844920674
0.10999999999999999,7.887578976476889,0.3004791991038815
0.11999999999999998,7.855252335474271,0.29924770801806744
0.12999999999999998,7.403826766444505,0.28205054348360015
0.13999999999999999,7.392834082172827,0.2816317745589648
0.15,7.382377708273514,0.28123343650565763
0.16,7.372425838838308,0.2808543176700308
0.17,8.180474674436372,0.3116371304547189
0.18000000000000002,8.171552405626466,0.3112972345000558
0.19000000000000003,8.199989413088339,0.31238054907003193
0.20000000000000004,8.191823575250917,0.3120694695333682
0.21000000000000005,7.7455825587191125,0.29506981176072805
0.22000000000000006,8.543261516638463,0.3254575815862271
0.23000000000000007,8.536477650772902,0.3251991486008724
0.24000000000000007,8.530187721807698,0.3249595322593408
0.25000000000000006,8.43257859545409,0.321241089350632
0.26000000000000006,8.679870288807434,0.3306617252879022
0.2700000000000001,8.676129813358278,0.33051923098507724
0.2800000000000001,8.679695143039186,0.33065505306815945
0.2900000000000001,8.684402677615111,0.33083438771867085
0.3000000000000001,8.602944635528404,0.32773122421060585
0.3100000000000001,8.555985113658679,0.3259422900441401
0.3200000000000001,8.470949067899861,0.3227028216342804
0.3300000000000001,8.477397863967846,0.3229484900559179
0.34000000000000014,8.630662948109213,0.32878715992797003
0.35000000000000014,8.510039171293398,0.32419196843022463
0.36000000000000015,8.228080702807329,0.31345069344027915
0.37000000000000016,8.235330432321087,0.31372687361223184
0.38000000000000017,8.242727860298194,0.3140086803923121
0.3900000000000002,8.250258753785122,0.3142955715727665
0.4000000000000002,8.128115457234449,0.30964249360893137
0.4100000000000002,8.135812103872388,0.3099356991951385
0.4200000000000002,8.143675129115922,0.31023524301393984
0.4300000000000002,8.151631905531396,0.3105383583059579
0.4400000000000002,8.231037035402181,0.3135633156343688
0.45000000000000023,8.293335139011942,0.31593657672426445
0.46000000000000024,8.154406550605641,0.31064405907069104
0.47000000000000025,8.162718296508407,0.3109606970098441
0.48000000000000026,8.170958135515457,0.31127459563868404
0.49000000000000027,8.251917163608617,0.31435874908985206
0.5000000000000002,8.24675398428877,0.31416205654433405
0.5100000000000002,8.255203644851841,0.3144839483753082
0.5200000000000002,8.26369853930517,0.31480756340210164
0.5300000000000002,8.288321385584883,0.3157455765937098
0.5400000000000003,8.413850548309576,0.32052763993560285
0.5500000000000003,8.414497788347926,0.3205522966989686
0.5600000000000003,8.423134041065389,0.32088129680249095
0.5700000000000003,8.379861338492937,0.31923281289496896
0.5800000000000003,8.38848151805641,0.31956120068786326
0.5900000000000003,8.510861503249698,0.32422329536189326
0.6000000000000003,8.519602869470361,0.3245562997893471
0.6100000000000003,8.52836397060231,0.32489005602294513
0.6200000000000003,8.497434197157125,0.323711778939319
0.6300000000000003,8.633179982701726,0.32888304696006576
0.6400000000000003,8.642001553721977,0.32921910680845623
0.6500000000000004,8.650760954757978,0.32955279827649436
0.6600000000000004,8.659607884487055,0.32988982417093543
0.6700000000000004,8.731046380495869,0.3326112906855569
0.6800000000000004,8.553026825632266,0.3258295933574196
0.6900000000000004,8.56184046510183,0.32616535105149824
0.7000000000000004,8.58118679539947,0.32690235411045593
0.7100000000000004,8.5900145722319,0.327238650370739
0.7200000000000004,8.437474941814322,0.3214276168310218
0.7300000000000004,8.508207148234769,0.3241221770756102
0.7400000000000004,8.449655171517785,0.32189162558162987
0.7500000000000004,8.458574483858746,0.32223140890890456
0.7600000000000005,8.467417866276621,0.3225682996676808
0.7700000000000005,8.476342574608491,0.32290828855651393
0.7800000000000005,8.59418072957309,0.32739736112659384
0.7900000000000005,8.367761220071495,0.31877185600272356
