1.029736579630803561e+00,2.279670703154181854e-01
1.042810145744800687e+00,2.307770229365856685e-01
1.056586369117441304e+00,2.337872777741508423e-01
1.071055630276821935e+00,2.369951049257032205e-01
1.086157415012536376e+00,2.404086619122371982e-01
1.101907236620454089e+00,2.440324512748370811e-01
1.118240442040887128e+00,2.478793712630505963e-01
1.135046462025675273e+00,2.519372444460670768e-01
1.152503780317521986e+00,2.561650938264330990e-01
1.170520744660344503e+00,2.605610746995039029e-01
1.189063541438764027e+00,2.651093376060612572e-01
1.208121026524200836e+00,2.697899309332323914e-01
1.227686291525590612e+00,2.745824848073056268e-01
1.247742766226358047e+00,2.794761671776713197e-01
1.268289080425483162e+00,2.844202603143795582e-01
1.289330933101803467e+00,2.893948997083277686e-01
1.310825196124247194e+00,2.944158610577127799e-01
1.332732756443345989e+00,2.994726549919087266e-01
1.355004756004231314e+00,3.045732316843712817e-01
1.377607844148971639e+00,3.096784820389898996e-01
1.400507470458011605e+00,3.147300182198871088e-01
1.423606219513806170e+00,3.197132355486871913e-01
1.446804800631820376e+00,3.245806426914579768e-01
1.469996438938649508e+00,3.293043406927695371e-01
1.493116786512454608e+00,3.338077808764540189e-01
1.516113614999683001e+00,3.380411685257308507e-01
1.538840433358337423e+00,3.419619954240815662e-01
1.561110024323479006e+00,3.455040167523006911e-01
1.582717946653486196e+00,3.486163267871565941e-01
1.603883883952056610e+00,3.513126129011363563e-01
1.624477065286603406e+00,3.535924987912486550e-01
1.644448534322716204e+00,3.554523011157849632e-01
1.663755218453866425e+00,3.568927870644157396e-01
1.682353517301572232e+00,3.579101618965437326e-01
1.700225523160044050e+00,3.585303056796295129e-01
1.717326869766725217e+00,3.587510863171033404e-01
1.733569620481245188e+00,3.585511429952480955e-01
1.749026577061444598e+00,3.579148469787073461e-01
1.764126263889305823e+00,3.568528688903060964e-01
1.778981246708888353e+00,3.554882558420383032e-01
1.793803883103939567e+00,3.539031154970402882e-01
1.808825577273318164e+00,3.521954922439275992e-01
1.824209030923763075e+00,3.504270806894380641e-01
1.839693791315274662e+00,3.485545993236186524e-01
1.855118852987460931e+00,3.465508025698252892e-01
1.870291256909807132e+00,3.443712958551908287e-01
1.885473238441370603e+00,3.420909086097438379e-01
1.900664245605796276e+00,3.397450129998490498e-01
1.915927582032384446e+00,3.373437728149084602e-01
1.931204050373482861e+00,3.348414345939040304e-01
1.946440990580653230e+00,3.321854490739570842e-01
1.961631857497584841e+00,3.294202162793114508e-01
1.976755846499486768e+00,3.265691849690729454e-01
1.991872357845620334e+00,3.236654897511728191e-01
2.007050836127088012e+00,3.207754170484634626e-01
2.022294238301803659e+00,3.178925251561076082e-01
2.037586555462780780e+00,3.151142414432028804e-01
2.052846468884274245e+00,3.124368978329271074e-01
2.068079719169117148e+00,3.098681337370877142e-01
2.083340117298503991e+00,3.074895219920013578e-01
2.098731904084069733e+00,3.053263558717290160e-01
2.114228429746758398e+00,3.034164644702321834e-01
2.130007752224602147e+00,3.018565204002530700e-01
2.145996421282449163e+00,3.005698611807477993e-01
2.162020540126732282e+00,2.994090585689038186e-01
2.178282862354454341e+00,2.985375725574049843e-01
2.194715615138553400e+00,2.980023548220331331e-01
2.211279569800461253e+00,2.978062477702309030e-01
2.227919663981184240e+00,2.980183292472312617e-01
2.244668006943156158e+00,2.986855119718882512e-01
2.261535485117679212e+00,2.998078492878940016e-01
2.278592977640061523e+00,3.014018343128323507e-01
2.295801595593730315e+00,3.034103548972933995e-01
2.313086472926264126e+00,3.057561122848239110e-01
2.330499071116468368e+00,3.084914783265310101e-01
2.348018632434291320e+00,3.115994794349706831e-01
2.365625699312739805e+00,3.150898767677321466e-01
2.383301267413079128e+00,3.189386052524594284e-01
2.401202681737178324e+00,3.231813638490157459e-01
2.419181611388353748e+00,3.278491082348725660e-01
2.437237460947327516e+00,3.328845727278986200e-01
2.455434233526649468e+00,3.382299821693141029e-01
2.473760865288304522e+00,3.438220493873438421e-01
2.492211212010588817e+00,3.496406539378764111e-01
2.510741838982926577e+00,3.556754104695500351e-01
2.529258703609887249e+00,3.619829539180579592e-01
2.547599709725241190e+00,3.685312557057923155e-01
2.565770801735880458e+00,3.752953359187880533e-01
2.583780150881242577e+00,3.822629669912092631e-01
2.601595642245575046e+00,3.893587314184566717e-01
2.619102042106789874e+00,3.964401508108514327e-01
2.636237558805536452e+00,4.034672144286848838e-01
2.652985223343671262e+00,4.103919753345883770e-01
2.669384386152467759e+00,4.172394185100404829e-01
2.685429118694027117e+00,4.240219656950330318e-01
2.701077967708283900e+00,4.308374423697633460e-01
2.716294893034333136e+00,4.376988395759216499e-01
2.731117087432437529e+00,4.445885012286279192e-01
2.745717769404274478e+00,4.515394379588651974e-01
2.760286397621767751e+00,4.585641631242187710e-01
2.774587360130911229e+00,4.656095010591685401e-01
2.788716538348708252e+00,4.726671478760423595e-01
2.802712109468100010e+00,4.797509848485984607e-01
2.816603137744599472e+00,4.868470289570230869e-01
2.830421994574539912e+00,4.938379387153473132e-01
2.844158560207171949e+00,5.006738947726708799e-01
2.857791250038884456e+00,5.073358005878418897e-01
2.871306967917056863e+00,5.139728476192741979e-01
2.884689682009724976e+00,5.205550340079937444e-01
2.897929624785625435e+00,5.270630286863232650e-01
2.910988568856032188e+00,5.336089909519756702e-01
2.923844028913345827e+00,5.401155536120381129e-01
2.936471845898869226e+00,5.466436583045325426e-01
2.948857015489600109e+00,5.532488774628274708e-01
2.960999834975931222e+00,5.599064618659981285e-01
2.972843964363265368e+00,5.666313088044060420e-01
2.984543875124460399e+00,5.734866605820745367e-01
2.995875480148117997e+00,5.804045714118348798e-01
3.006804150167158074e+00,5.872205469854914206e-01
3.017220691600758897e+00,5.941751133891798320e-01
3.027172543119686310e+00,6.013411778238898497e-01
3.036714672647918167e+00,6.087857498767509368e-01
3.045840987272398159e+00,6.165262880199464668e-01
3.054599808990368981e+00,6.246283392693708914e-01
3.062946574147773937e+00,6.331023375408260101e-01
3.070806804646316834e+00,6.419327304036441806e-01
3.078217957595308807e+00,6.511669280877444566e-01
3.085112442649946107e+00,6.607680265904281036e-01
3.091599655080825571e+00,6.707683799152700521e-01
3.097716013655330336e+00,6.811738229677015699e-01
3.103453353528615732e+00,6.919898380596001264e-01
3.108729522165259329e+00,7.031746804331329148e-01
3.113575450758265362e+00,7.146768336311331016e-01
3.117880911424003365e+00,7.265489172604165935e-01
3.121644958636077050e+00,7.388225660020342200e-01
3.125047825844074367e+00,7.517163592020951191e-01
3.127936271987007633e+00,7.652391291078609603e-01
3.130239367801289863e+00,7.792859450732494420e-01
3.131993080021827858e+00,7.936523271043045558e-01
3.133234314970826606e+00,8.083858969076783696e-01
3.133960118407533635e+00,8.234616211919101314e-01
3.134199846734019967e+00,8.388760575083324955e-01
3.133935983001633563e+00,8.546067925513036734e-01
3.133173871062176818e+00,8.706947289200996920e-01
3.131979894837891631e+00,8.872356627859159239e-01
3.130311854719191711e+00,9.042092156024273963e-01
3.128248783266006416e+00,9.216138818619099560e-01
3.125808905298646856e+00,9.394504890581585332e-01
3.123080013231719576e+00,9.576790430303718793e-01
3.120036918888526412e+00,9.761985943551092504e-01
3.116647249571005585e+00,9.949805881251537754e-01
3.112984215407180066e+00,1.014044078654411374e+00
3.109001843291447909e+00,1.033367291100601992e+00
3.104676086738430651e+00,1.052928062266774711e+00
3.100038281985255662e+00,1.072715890123433269e+00
3.095043049215622677e+00,1.092625027937352167e+00
3.089885559245538538e+00,1.112759457081500480e+00
3.084720076911928732e+00,1.133131193621973232e+00
3.079574752359868661e+00,1.153699814483082564e+00
3.074480010609706326e+00,1.174374714820659138e+00
3.069427690488218285e+00,1.195177746784397366e+00
3.064495506119600421e+00,1.216172041302109097e+00
3.059675156974645205e+00,1.237301286680798196e+00
3.055027508200996333e+00,1.258632860813631682e+00
3.050538449337763414e+00,1.280132360419122373e+00
3.046224353242326544e+00,1.301725777238347481e+00
3.042156040098553671e+00,1.323303333553516037e+00
3.038360923104565625e+00,1.344799238782131479e+00
3.034875488238140573e+00,1.366142210357022435e+00
3.031697215544355561e+00,1.387314676353087028e+00
3.028917923535360934e+00,1.408360823360990111e+00
3.026705194114390540e+00,1.429293104867700670e+00
3.025083077585958069e+00,1.450063316263620727e+00
3.023994290666922158e+00,1.470584716086142718e+00
3.023368270877523134e+00,1.490762773899814153e+00
3.023148470510490515e+00,1.510578869982694972e+00
3.023454496617185239e+00,1.530128035707829737e+00
3.024293131906298893e+00,1.549416751403278392e+00
3.025702281069780231e+00,1.568284639065725905e+00
3.027719154920380351e+00,1.586765387129431604e+00
3.030356033789293857e+00,1.604860387344019923e+00
3.033579573946619590e+00,1.622444582533048241e+00
3.037360880146702247e+00,1.639714571855838576e+00
3.041664022593164152e+00,1.656550404966580903e+00
3.046484454856476010e+00,1.672878554777354809e+00
3.051793985711945378e+00,1.688711502390925601e+00
3.057529439416573513e+00,1.704117317208344140e+00
3.063698134181992661e+00,1.719153087269199132e+00
3.070257360490434184e+00,1.733842617860120727e+00
3.077141051093267965e+00,1.748378268752585285e+00
3.084370676046614967e+00,1.762458611428268762e+00
3.091866055231598853e+00,1.776308857964102428e+00
3.099600074340139955e+00,1.789994472147317328e+00
3.107542188986669895e+00,1.803618096307548324e+00
3.115633447653471055e+00,1.817166070254771171e+00
3.123912220182035515e+00,1.830684205009998067e+00
3.132379903970958779e+00,1.844161287374425751e+00
3.140988340098261666e+00,1.857586366775135334e+00
3.149709608094567681e+00,1.870992381392282411e+00
3.158466803510564969e+00,1.884374768696562175e+00
3.167168687611403133e+00,1.897801568630269387e+00
3.175853414667588304e+00,1.911219748557985376e+00
3.184440599778311398e+00,1.924603524413523115e+00
3.192850820449033566e+00,1.938022914061871660e+00
3.201045962893431351e+00,1.951400357608861214e+00
3.208984952705280058e+00,1.964765305270103513e+00
3.216647570216176533e+00,1.978116239746394500e+00
3.224007066565403701e+00,1.991347407386750090e+00
3.231094921618510529e+00,2.004521327366040495e+00
3.237972522523373975e+00,2.017797835528980066e+00
3.244563249773810387e+00,2.031204825364602673e+00
3.250828803564979275e+00,2.044762118353359526e+00
3.256787426733970037e+00,2.058448048520420848e+00
3.262410141230254634e+00,2.072308908781668624e+00
3.267664320463895322e+00,2.086374006854470942e+00
3.272511534136893552e+00,2.100599575633593563e+00
3.276931197214430824e+00,2.114883480896039281e+00
3.280977674314482062e+00,2.129163971972803715e+00
3.284655932379113352e+00,2.143396893558002336e+00
3.287944017780660033e+00,2.157574786453381854e+00
3.290763842392198768e+00,2.171685666839517914e+00
3.293033629634102954e+00,2.185712718774863283e+00
3.294767512929024811e+00,2.199646431238928113e+00
3.295901754430385466e+00,2.213509048072477281e+00
