0,0.014303,0.11492
0.1,0.015062,0.12143
0.2,0.0159,0.12811
0.3,0.016483,0.13231
0.4,0.017406,0.13888
0.5,0.018422,0.14566
0.6,0.019316,0.15192
0.7,0.02029,0.15823
0.8,0.021212,0.16444
0.9,0.022067,0.17045
1,0.023003,0.17628
1.1,0.023799,0.18186
1.2,0.024567,0.18718
1.3,0.025458,0.19214
1.4,0.026241,0.19681
1.5,0.027023,0.2012
1.6,0.027605,0.20496
1.7,0.028336,0.20939
1.8,0.028873,0.21314
1.9,0.028947,0.21437
2,0.029578,0.21814
2.1,0.030045,0.2211
2.2,0.030364,0.2234
2.3,0.030815,0.22526
2.4,0.031096,0.22645
2.5,0.031409,0.22783
2.6,0.03168,0.22804
2.7,0.031807,0.22791
2.8,0.031903,0.22717
2.9,0.031867,0.22595
3,0.031767,0.22417
3.1,0.031645,0.22206
3.2,0.031421,0.21954
3.3,0.031215,0.21597
3.4,0.030879,0.21218
3.5,0.030312,0.20755
3.6,0.029798,0.20471
3.7,0.029556,0.2065
3.8,0.029629,0.20704
3.9,0.029555,0.20966
4,0.029174,0.20942
4.1,0.029487,0.21181
4.2,0.029806,0.21472
4.3,0.029522,0.21463
4.4,0.028868,0.21446
4.5,0.028196,0.21417
4.6,0.027986,0.2143
4.7,0.028032,0.21369
4.8,0.027947,0.21178
4.9,0.028494,0.21087
5,0.029207,0.21099
5.1,0.030144,0.21046
5.2,0.031218,0.21006
5.3,0.032297,0.20992
5.4,0.032622,0.20852
5.5,0.03336,0.20767
5.6,0.03432,0.20632
5.7,0.03533,0.20526
5.8,0.03664,0.20435
5.9,0.037557,0.2029
6,0.038555,0.20096
6.1,0.039486,0.19899
6.2,0.040455,0.19675
6.3,0.041451,0.1942
6.4,0.042133,0.19116
6.5,0.04306,0.18784
6.6,0.044016,0.18462
6.7,0.045049,0.18189
6.8,0.045835,0.17883
6.9,0.046998,0.17611
7,0.047927,0.17331
7.1,0.048368,0.17014
7.2,0.048642,0.16621
7.3,0.048518,0.16125
7.4,0.049192,0.1594
7.5,0.049712,0.15522
7.6,0.050042,0.15114
7.7,0.050649,0.14807
7.8,0.051398,0.14518
7.9,0.052069,0.14215
8,0.052675,0.1392
8.1,0.05296,0.13624
8.2,0.053908,0.13357
8.3,0.055318,0.13108
8.4,0.056662,0.12883
8.5,0.059292,0.1259
8.6,0.061866,0.12286
8.7,0.064165,0.12025
8.8,0.065267,0.11661
8.9,0.066344,0.11318
9,0.067591,0.11206
9.1,0.06825,0.10786
9.2,0.067579,0.10335
9.3,0.06851,0.099304
9.4,0.069982,0.095501
9.5,0.071583,0.092189
9.6,0.072619,0.088303
9.7,0.073092,0.085122
9.8,0.073373,0.081329
9.9,0.073558,0.077374
10,0.074047,0.073766
10.1,0.075338,0.070463
10.2,0.075762,0.067297
10.3,0.076183,0.064352
10.4,0.076468,0.061957
10.5,0.076708,0.059269
10.6,0.076463,0.056133
10.7,0.076219,0.052711
10.8,0.076168,0.049981
10.9,0.075819,0.046558
11,0.075802,0.043691
11.1,0.07474,0.039575
11.2,0.07213,0.034919
11.3,0.072814,0.031334
11.4,0.073726,0.027505
11.5,0.074499,0.023603
11.6,0.075525,0.020218
11.7,0.07713,0.016591
11.8,0.079442,0.014333
11.9,0.082298,0.014098
12,0.08431,0.013403
12.1,0.085329,0.012598
12.2,0.085955,0.011549
12.3,0.085987,0.010894
12.4,0.086925,0.010923
12.5,0.088328,0.01067
12.6,0.089752,0.010329
12.7,0.090261,0.010292
12.8,0.090402,0.0098372
12.9,0.092071,0.0093805
13,0.094137,0.009172
13.1,0.096178,0.0092895
13.2,0.098297,0.0092913
13.3,0.10061,0.0097279
13.4,0.10298,0.010135
13.5,0.1056,0.010805
13.6,0.10813,0.012099
13.7,0.11067,0.013516
13.8,0.11326,0.01487
13.9,0.11592,0.015949
14,0.11784,0.016723
14.1,0.12065,0.017436
14.2,0.12347,0.018273
14.3,0.12696,0.020227
14.4,0.13121,0.023044
14.5,0.13481,0.025604
14.6,0.13812,0.028663
14.7,0.1421,0.03163
14.8,0.14609,0.034227
14.9,0.15032,0.036489
15,0.15432,0.038786
15.1,0.15841,0.04103
15.2,0.16281,0.043034
15.3,0.16707,0.044811
15.4,0.17104,0.045983
15.5,0.17458,0.04653
15.6,0.17683,0.047568
15.7,0.17867,0.04843
15.8,0.1804,0.049074
15.9,0.18297,0.049281
16,0.18552,0.049457
16.1,0.1879,0.049518
16.2,0.18996,0.04965
16.3,0.19336,0.05037
16.4,0.19566,0.050587
16.5,0.196,0.050396
16.6,0.19757,0.049828
16.7,0.19868,0.04908
16.8,0.20042,0.047879
16.9,0.20279,0.046906
17,0.20563,0.04645
17.1,0.20758,0.045874
17.2,0.2083,0.045171
17.3,0.2105,0.044033
17.4,0.21139,0.042747
17.5,0.21162,0.041967
17.6,0.2117,0.040934
17.7,0.21222,0.040457
17.8,0.21317,0.039136
17.9,0.21339,0.037071
18,0.21335,0.034552
18.1,0.21266,0.031603
18.2,0.213,0.029228
18.3,0.21383,0.026986
18.4,0.21244,0.023268
18.5,0.21107,0.019972
18.6,0.20948,0.016806
18.7,0.20807,0.013934
18.8,0.20624,0.011731
18.9,0.20277,0.009622
19,0.19901,0.0080972
19.1,0.19532,0.0061183
19.2,0.19236,0.0042511
19.3,0.18991,0.002575
19.4,0.18796,0.00058315
19.5,0.18485,-0.0020029
