3.586503244570360405e-01,8.460984786352012677e-01
3.537680737321912128e-01,8.428129735049301186e-01
3.487499124233546799e-01,8.398878350223520917e-01
3.436202733043672297e-01,8.373264883476513321e-01
3.384067697121642126e-01,8.351589922762990836e-01
3.331065884163541546e-01,8.334117396226164987e-01
3.277622480082054146e-01,8.321358817165367405e-01
3.223968151304645868e-01,8.313583880790711422e-01
3.170104976512543304e-01,8.310174195501806027e-01
3.116212445683683718e-01,8.311517341102451217e-01
3.062831087950464992e-01,8.319080803904094212e-01
3.010070480123219760e-01,8.333371264507849485e-01
2.958216628063515263e-01,8.354441947520478973e-01
2.907544741000807065e-01,8.382461813923418603e-01
2.858174634112825019e-01,8.417793511307931631e-01
2.810383914566970676e-01,8.460839255596338537e-01
2.764366459426783051e-01,8.511336221354437459e-01
2.720508037037541738e-01,8.569016077237525675e-01
2.678914634519304894e-01,8.634715453943722085e-01
2.639694742920009052e-01,8.708155410607371083e-01
2.602989899432338605e-01,8.789339224650309923e-01
2.568875505010107529e-01,8.878405385925800530e-01
2.537482972326695618e-01,8.975545975322025694e-01
2.509013243893386536e-01,9.080855117154644773e-01
2.483366680145202010e-01,9.193106460431519356e-01
2.460769324018036441e-01,9.314020491232762877e-01
2.441344673887066441e-01,9.442916777372634130e-01
2.425235588632759787e-01,9.580181361901879411e-01
2.412617385344499876e-01,9.726531503149741242e-01
2.403899168403194064e-01,9.881386197003014793e-01
2.398982517660613045e-01,1.004412186743841806e+00
2.398174575322424840e-01,1.021458226897004051e+00
2.401399161240385660e-01,1.039266554269534071e+00
2.408687600668223128e-01,1.057828054218516334e+00
2.420256407947037891e-01,1.077090109914236926e+00
2.436023437914013878e-01,1.097046508211394711e+00
2.456046399366459132e-01,1.117669609545227205e+00
2.480734960513290566e-01,1.138861650511588719e+00
2.510034338887624505e-01,1.160321898153314768e+00
2.543552410490937943e-01,1.181942512918655375e+00
2.580190785224550365e-01,1.203563467363195638e+00
2.619461047694298661e-01,1.225221008041668558e+00
2.660338400459423269e-01,1.246904846068790595e+00
2.702641925674196255e-01,1.268633396726781326e+00
2.746713151377204731e-01,1.290331277552027922e+00
2.791292930911590808e-01,1.312068735373526307e+00
2.836059045311020155e-01,1.333766211675598168e+00
2.880699855431912426e-01,1.355436959761129101e+00
2.924729631579072731e-01,1.377076734208793951e+00
2.967572744098093684e-01,1.398645915985353483e+00
3.009064308711172919e-01,1.420150189154335330e+00
3.049028584971715805e-01,1.441565040217228422e+00
3.086999963098319144e-01,1.462899520368422079e+00
3.123089003691721932e-01,1.484138399263111419e+00
