0,0.016258,0.18871
0.1,0.017332,0.19965
0.2,0.018091,0.21034
0.3,0.018562,0.22056
0.4,0.018902,0.2301
0.5,0.019081,0.23922
0.6,0.019319,0.24818
0.7,0.018964,0.25542
0.8,0.019985,0.26693
0.9,0.021763,0.27737
1,0.024506,0.28571
1.1,0.027819,0.29269
1.2,0.03083,0.29909
1.3,0.033444,0.30543
1.4,0.035763,0.31087
1.5,0.037551,0.31636
1.6,0.038914,0.32142
1.7,0.039617,0.32594
1.8,0.040352,0.32962
1.9,0.040651,0.33278
2,0.040703,0.33544
2.1,0.040379,0.33764
2.2,0.039937,0.33873
2.3,0.038981,0.33946
2.4,0.038279,0.33788
2.5,0.036715,0.33724
2.6,0.034896,0.33677
2.7,0.031959,0.33652
2.8,0.027927,0.33417
2.9,0.023628,0.3303
3,0.019212,0.3256
3.1,0.014797,0.31957
3.2,0.010419,0.31263
3.3,0.005996,0.3051
3.4,0.0016041,0.2967
3.5,-0.0026985,0.28736
3.6,-0.0069032,0.28479
3.7,-0.010464,0.28868
3.8,-0.014264,0.28839
3.9,-0.017499,0.29088
4,-0.020652,0.29131
4.1,-0.024126,0.28987
4.2,-0.027049,0.28938
4.3,-0.029474,0.29115
4.4,-0.03208,0.29099
4.5,-0.034329,0.29066
4.6,-0.036363,0.29052
4.7,-0.039026,0.29079
4.8,-0.041398,0.29179
4.9,-0.044091,0.29279
5,-0.046685,0.29322
5.1,-0.048944,0.29531
5.2,-0.051986,0.29578
5.3,-0.054192,0.2974
5.4,-0.057337,0.29952
5.5,-0.059772,0.30264
5.6,-0.062651,0.30342
5.7,-0.063304,0.30576
5.8,-0.063877,0.31224
5.9,-0.067722,0.31502
6,-0.06817,0.31814
6.1,-0.066157,0.32072
6.2,-0.06283,0.32281
6.3,-0.05964,0.32184
6.4,-0.055857,0.31974
6.5,-0.05331,0.31581
6.6,-0.049857,0.31105
6.7,-0.044862,0.30717
6.8,-0.040315,0.30411
6.9,-0.036097,0.3014
7,-0.031286,0.29839
7.1,-0.026088,0.29468
7.2,-0.020082,0.28981
7.3,-0.012944,0.28452
7.4,-0.0048245,0.27901
7.5,0.004058,0.27385
7.6,0.013937,0.2688
7.7,0.02412,0.26379
7.8,0.035108,0.26043
7.9,0.046075,0.25198
8,0.057727,0.24281
8.1,0.068299,0.23465
8.2,0.077839,0.22706
8.3,0.087526,0.21939
8.4,0.097309,0.21085
8.5,0.10723,0.20264
8.6,0.11801,0.19331
8.7,0.12964,0.1832
8.8,0.14094,0.17232
8.9,0.151,0.16021
9,0.16021,0.14811
9.1,0.16783,0.13647
9.2,0.17492,0.12503
9.3,0.18146,0.11477
9.4,0.18755,0.10403
9.5,0.18962,0.095682
9.6,0.197,0.086583
9.7,0.20475,0.076191
9.8,0.21094,0.062495
9.9,0.21819,0.049898
10,0.22482,0.03803
10.1,0.23214,0.027552
10.2,0.2386,0.018316
10.3,0.2448,0.0097341
10.4,0.2521,0.0025822
10.5,0.25881,-0.00305
10.6,0.2638,-0.0071869
10.7,0.26756,-0.010056
10.8,0.27137,-0.012438
10.9,0.27447,-0.014712
11,0.277,-0.016694
11.1,0.27949,-0.018669
11.2,0.28128,-0.020662
11.3,0.28169,-0.022377
11.4,0.28051,-0.019706
11.5,0.28294,-0.020258
11.6,0.28401,-0.020388
11.7,0.28401,-0.020468
11.8,0.28308,-0.01879
11.9,0.28233,-0.016536
12,0.28233,-0.013948
12.1,0.28111,-0.011341
12.2,0.27815,-0.011196
12.3,0.27517,-0.00901
12.4,0.27122,-0.0076749
12.5,0.26868,-0.0061879
12.6,0.26634,-0.0048945
12.7,0.26475,-0.0026405
12.8,0.26174,-0.0014583
12.9,0.25845,-0.00093588
13,0.26039,-0.0012924
13.1,0.26007,-0.0026096
13.2,0.25874,-0.0038918
13.3,0.25602,-0.0049789
13.4,0.25364,-0.005028
13.5,0.25098,-0.0037342
13.6,0.25014,-0.0005396
13.7,0.24921,0.0034145
13.8,0.24673,0.007059
13.9,0.24599,0.0099597
14,0.24581,0.012484
14.1,0.24592,0.015032
14.2,0.24645,0.017357
14.3,0.24708,0.020055
14.4,0.2479,0.022765
14.5,0.24854,0.025428
14.6,0.24977,0.027933
14.7,0.25035,0.029801
14.8,0.25053,0.031116
14.9,0.25438,0.032231
15,0.25641,0.033024
15.1,0.25919,0.034116
15.2,0.26142,0.034918
15.3,0.26392,0.035189
15.4,0.26644,0.035006
15.5,0.26872,0.034746
15.6,0.27083,0.03407
15.7,0.27152,0.033179
15.8,0.27167,0.0326
15.9,0.27251,0.032222
16,0.27344,0.032985
16.1,0.27587,0.03436
16.2,0.27927,0.03609
16.3,0.2823,0.039065
16.4,0.28951,0.038313
16.5,0.29637,0.037791
16.6,0.30614,0.036782
16.7,0.31036,0.035088
16.8,0.31256,0.033696
16.9,0.31575,0.034663
17,0.31776,0.036299
17.1,0.31962,0.038789
17.2,0.3199,0.040861
17.3,0.32,0.043125
17.4,0.31934,0.04585
17.5,0.31642,0.047816
17.6,0.31268,0.048891
17.7,0.30933,0.048878
17.8,0.30636,0.047308
17.9,0.30216,0.045185
18,0.29795,0.043181
18.1,0.29322,0.041118
18.2,0.28771,0.039316
18.3,0.28197,0.037457
18.4,0.27671,0.0354
18.5,0.27271,0.032488
18.6,0.2641,0.029953
18.7,0.25549,0.028271
18.8,0.24635,0.026897
18.9,0.23761,0.024313
19,0.22773,0.020769
19.1,0.21618,0.017024
19.2,0.20499,0.013901
19.3,0.19438,0.012078
19.4,0.18456,0.0102
19.5,0.17497,0.0085112
19.6,0.165,0.0067515
19.7,0.15493,0.0051438
19.8,0.14493,0.0037309
