0,0.13074,0.0281
0.1,0.13776,0.030103
0.2,0.14469,0.032078
0.3,0.15102,0.034136
0.4,0.1575,0.036238
0.5,0.16333,0.038469
0.6,0.16806,0.040579
0.7,0.17457,0.042278
0.8,0.18017,0.04396
0.9,0.18543,0.045483
1,0.19057,0.046806
1.1,0.19565,0.047926
1.2,0.20056,0.048937
1.3,0.20546,0.049441
1.4,0.21042,0.049746
1.5,0.21494,0.05021
1.6,0.21908,0.050568
1.7,0.22272,0.051006
1.8,0.22603,0.051053
1.9,0.229,0.050515
2,0.23099,0.049832
2.1,0.23199,0.048674
2.2,0.23192,0.047237
2.3,0.2312,0.045034
2.4,0.22997,0.042334
2.5,0.22727,0.039208
2.6,0.2227,0.03542
2.7,0.21608,0.031123
2.8,0.21166,0.026963
2.9,0.20593,0.022799
3,0.19971,0.018598
3.1,0.19307,0.014405
3.2,0.18598,0.010174
3.3,0.17872,0.0062014
3.4,0.17101,0.0022078
3.5,0.16243,-0.0019994
3.6,0.15457,-0.006363
3.7,0.151,-0.01062
3.8,0.14855,-0.013646
3.9,0.14823,-0.015851
4,0.15022,-0.017076
4.1,0.15383,-0.017684
4.2,0.15485,-0.018725
4.3,0.15425,-0.020038
4.4,0.15172,-0.021795
4.5,0.15182,-0.022804
4.6,0.15191,-0.023459
4.7,0.15263,-0.024012
4.8,0.15276,-0.025023
4.9,0.15237,-0.02656
5,0.15191,-0.027652
5.1,0.15124,-0.02851
5.2,0.15117,-0.029037
5.3,0.15178,-0.028901
5.4,0.15243,-0.028829
5.5,0.15292,-0.027783
5.6,0.1526,-0.026773
5.7,0.15233,-0.025688
5.8,0.1526,-0.023786
5.9,0.15392,-0.021632
6,0.15497,-0.019099
6.1,0.15779,-0.015599
6.2,0.15989,-0.012867
6.3,0.16024,-0.011608
6.4,0.16262,-0.0087149
6.5,0.16433,-0.0053522
6.6,0.16564,-0.0019611
6.7,0.1664,0.0021208
6.8,0.16748,0.0066718
6.9,0.16867,0.011223
7,0.17057,0.01594
7.1,0.17209,0.020085
7.2,0.17285,0.023458
7.3,0.17413,0.027354
7.4,0.1752,0.03108
7.5,0.17607,0.034904
7.6,0.17676,0.038487
7.7,0.17901,0.042428
7.8,0.17979,0.046677
7.9,0.18056,0.050355
8,0.18197,0.053454
8.1,0.18327,0.055921
8.2,0.1845,0.058186
8.3,0.18531,0.060348
8.4,0.18517,0.063075
8.5,0.18341,0.065483
8.6,0.18171,0.067641
8.7,0.18009,0.069676
8.8,0.17815,0.070958
