2.272426511444654573e-01,5.301408097481683512e-01
2.286729377635448868e-01,5.416330963127247156e-01
2.301791283608424776e-01,5.537761950947334144e-01
2.317690880169423207e-01,5.665873668387283457e-01
2.334174182598409697e-01,5.798180043722824806e-01
2.351580350362089955e-01,5.937063626218250789e-01
2.370001911190796895e-01,6.082725262110898479e-01
2.389318056075545316e-01,6.234645896599039228e-01
2.409608118615255423e-01,6.392876960023967658e-01
2.430820508538003855e-01,6.557318639615971057e-01
2.452887339427479996e-01,6.727772875527019414e-01
2.475890427586573406e-01,6.904054295213729597e-01
2.499689830440432192e-01,7.085916780610223009e-01
2.524257247249463432e-01,7.273099356761941747e-01
2.549715633736895359e-01,7.465243294122817508e-01
2.575956532205959659e-01,7.662053107606423552e-01
2.602979379538244431e-01,7.863252448343208689e-01
2.630584227571466371e-01,8.068212347131387130e-01
2.658920682029122795e-01,8.277597765435208421e-01
2.687794105981308190e-01,8.490740881001530571e-01
2.716740996715772960e-01,8.705107839187304908e-01
2.746318677914823536e-01,8.923250724998986749e-01
2.776364119757314675e-01,9.144353554629772729e-01
2.806728381132097550e-01,9.367750922045677830e-01
2.837543704764647345e-01,9.593013665292249303e-01
2.868639571848892178e-01,9.819461346287743364e-01
2.900048705185834796e-01,1.004728729895250972e+00
2.931728681519769619e-01,1.027532361948951811e+00
2.963535937506150408e-01,1.050323852351609411e+00
2.995439206494542317e-01,1.073040924086180015e+00
3.027305751184176663e-01,1.095636091149780889e+00
3.059072796172638831e-01,1.118053317230684129e+00
3.090718195469629448e-01,1.140259333755583970e+00
3.122139085556610016e-01,1.162213290566895374e+00
3.153354296667990053e-01,1.183810659671960419e+00
3.184233736636526979e-01,1.205028631506071424e+00
3.214545487838554316e-01,1.225783135826977066e+00
3.244343089802846358e-01,1.246254593374131359e+00
3.273899279328594814e-01,1.266904375542116989e+00
3.303528400871813542e-01,1.287608397936270910e+00
3.333083595037032443e-01,1.308574271162469715e+00
3.362257741104357489e-01,1.329516279985206717e+00
3.391745043024418926e-01,1.350697089079255564e+00
3.421551329286020571e-01,1.372168688742704923e+00
3.451073624800877759e-01,1.393631940586502527e+00
3.479941595483760919e-01,1.415077638558104756e+00
3.508137164621132342e-01,1.436494662429475211e+00
3.536123571991756642e-01,1.457924414693867909e+00
3.564156004183396953e-01,1.479293332847837705e+00
3.592103484748309650e-01,1.500471446500728057e+00
3.620597130487970827e-01,1.521558744205239400e+00
3.649804322185943306e-01,1.542658146933451491e+00
3.679948720382145155e-01,1.563704125444853821e+00
3.711166276733746661e-01,1.584710144706696244e+00
3.743462801163644493e-01,1.605702067489701124e+00
3.776084648397332599e-01,1.626554544803644919e+00
3.809444640614838007e-01,1.647321899181018123e+00
3.843764629393324750e-01,1.667953865427899363e+00
3.879094172963148957e-01,1.688480101662944710e+00
3.915734579229653289e-01,1.708915107025978042e+00
3.953291817034705335e-01,1.729204965406534678e+00
3.991847212333993755e-01,1.749300474288917551e+00
4.031333002502102136e-01,1.769199760655087550e+00
4.071787922455778475e-01,1.788875185328154593e+00
4.113238462267739814e-01,1.808295110845464571e+00
4.155371499632399823e-01,1.827411282736701281e+00
4.198431683543726312e-01,1.846195427393826360e+00
4.242447601266937096e-01,1.864657405762073505e+00
4.287496282606053644e-01,1.882846536699433360e+00
4.333331635127838366e-01,1.900729165773086704e+00
4.380329135646889305e-01,1.918340169935134343e+00
4.428256280848674176e-01,1.935671105632602806e+00
4.476623799511574853e-01,1.952685013710667494e+00
4.525265917543391803e-01,1.969306335489321214e+00
4.573784252766932013e-01,1.985431628841480833e+00
4.622976148247249784e-01,2.001371436533870174e+00
4.672688033086473403e-01,2.016893144211232336e+00
4.722729759428750396e-01,2.032006873979112616e+00
4.773378983392957409e-01,2.046813798009086582e+00
4.824777391022608830e-01,2.061331488153794300e+00
