7.5,0.0056668,0.20585
7.6,0.0052094,0.20654
7.7,0.0047184,0.20696
7.8,0.0044436,0.20796
7.9,0.0041588,0.20954
8,0.0037945,0.21074
8.1,0.0034241,0.21116
8.2,0.0030525,0.21181
8.3,0.0028986,0.21254
8.4,0.0025577,0.21305
8.5,0.0017945,0.21249
8.6,0.0012955,0.21284
8.7,0.00046897,0.21327
8.8,-0.00011281,0.21315
8.9,-0.00077584,0.21312
9,-0.00094793,0.21337
9.1,-0.00062739,0.21406
9.2,-4.416e-05,0.2148
9.3,-0.00015624,0.21473
9.4,-0.00097251,0.21523
9.5,-0.0016256,0.21385
9.6,-0.0014147,0.21354
9.7,-0.00057209,0.21292
9.8,0.00060254,0.21147
9.9,0.0019422,0.21018
10,0.0036592,0.2094
10.1,0.0050285,0.20871
10.2,0.0064317,0.2074
10.3,0.0080202,0.20589
10.4,0.0098233,0.20479
10.5,0.012764,0.20384
10.6,0.016275,0.20317
10.7,0.019735,0.20227
10.8,0.023129,0.2015
10.9,0.026264,0.20049
11,0.029564,0.19987
11.1,0.032449,0.19928
11.2,0.034277,0.19834
11.3,0.036158,0.19726
11.4,0.038309,0.19748
11.5,0.041869,0.19531
11.6,0.045543,0.193
11.7,0.050192,0.19001
11.8,0.055099,0.18631
11.9,0.060054,0.18291
12,0.06513,0.17981
12.1,0.069503,0.17665
12.2,0.073862,0.17313
12.3,0.078433,0.16909
12.4,0.083085,0.16471
12.5,0.087468,0.16042
12.6,0.091498,0.15515
12.7,0.096082,0.14855
12.8,0.099521,0.1424
12.9,0.10307,0.13512
13,0.10689,0.12874
13.1,0.11095,0.12124
13.2,0.11452,0.11304
13.3,0.11782,0.10528
13.4,0.12096,0.098059
13.5,0.12396,0.090841
13.6,0.12695,0.083184
13.7,0.12933,0.07533
13.8,0.1318,0.067179
13.9,0.13372,0.059279
14,0.1353,0.050945
14.1,0.13692,0.042421
14.2,0.13818,0.033673
14.3,0.13902,0.024987
14.4,0.13969,0.016584
14.5,0.13982,0.008232
14.6,0.13978,0.00035496
14.7,0.13876,-0.0078005
14.8,0.13857,-0.017377
14.9,0.13771,-0.025891
15,0.13705,-0.034835
15.1,0.13624,-0.044438
15.2,0.13536,-0.053507
15.3,0.13417,-0.062587
15.4,0.13272,-0.071534
15.5,0.13148,-0.079962
15.6,0.13062,-0.086776
15.7,0.12934,-0.093931
15.8,0.12818,-0.10033
15.9,0.12656,-0.10697
16,0.12494,-0.11325
16.1,0.12286,-0.11944
16.2,0.12019,-0.12648
16.3,0.11663,-0.13037
16.4,0.114,-0.13718
16.5,0.11238,-0.1427
16.6,0.11114,-0.14782
16.7,0.10964,-0.15339
16.8,0.10783,-0.15823
16.9,0.1059,-0.16278
17,0.10359,-0.16762
17.1,0.10066,-0.17237
17.2,0.097475,-0.17656
17.3,0.095038,-0.17946
17.4,0.092815,-0.18136
17.5,0.09019,-0.18287
17.6,0.087241,-0.18429
17.7,0.083579,-0.18576
17.8,0.079536,-0.18694
17.9,0.07531,-0.18767
18,0.070911,-0.18806
18.1,0.06571,-0.18728
18.2,0.060375,-0.18707
18.3,0.056305,-0.18641
18.4,0.05307,-0.18593
18.5,0.05028,-0.18576
18.6,0.047238,-0.18483
18.7,0.044356,-0.18325
18.8,0.041349,-0.18148
18.9,0.038206,-0.17918
19,0.035722,-0.17741
19.1,0.034009,-0.17678
19.2,0.033039,-0.17688
19.3,0.031833,-0.17721
19.4,0.029947,-0.17751
19.5,0.027925,-0.17743
19.6,0.02722,-0.17735
19.7,0.02729,-0.17719
19.8,0.026404,-0.17534
19.9,0.026608,-0.17505
20,0.026642,-0.17384
20.1,0.026878,-0.17159
20.2,0.026714,-0.16892
20.3,0.02557,-0.16597
20.4,0.024739,-0.16386
20.5,0.024566,-0.16192
20.6,0.024729,-0.15971
20.7,0.024836,-0.15699
20.8,0.025957,-0.1539
20.9,0.027475,-0.15047
21,0.029299,-0.14766
21.1,0.031267,-0.14485
21.2,0.032684,-0.14184
21.3,0.033753,-0.13912
21.4,0.034324,-0.13634
21.5,0.034493,-0.13345
21.6,0.036036,-0.13082
21.7,0.038392,-0.12866
21.8,0.041563,-0.12711
21.9,0.04559,-0.12379
22,0.050734,-0.12056
22.1,0.055594,-0.11659
22.2,0.059926,-0.11258
22.3,0.063973,-0.10866
22.4,0.067581,-0.10486
22.5,0.071345,-0.10117
22.6,0.075279,-0.097729
22.7,0.079426,-0.094741
22.8,0.08344,-0.091667
22.9,0.087044,-0.088974
23,0.090346,-0.086401
23.1,0.093634,-0.08419
23.2,0.096378,-0.082417
23.3,0.098989,-0.080594
23.4,0.10169,-0.082671
23.5,0.10427,-0.081974
23.6,0.1067,-0.081831
23.7,0.10756,-0.082804
23.8,0.10829,-0.083039
23.9,0.10893,-0.083321
24,0.10901,-0.08359
24.1,0.10904,-0.082558
24.2,0.10945,-0.08072
24.3,0.11007,-0.078621
24.4,0.11043,-0.07618
24.5,0.11,-0.074112
24.6,0.11019,-0.071187
24.7,0.10994,-0.067907
24.8,0.1088,-0.064308
24.9,0.1084,-0.059732
25,0.1076,-0.055351
25.1,0.10702,-0.05055
25.2,0.10709,-0.046645
25.3,0.10889,-0.04136
25.4,0.11092,-0.036583
25.5,0.11308,-0.031399
25.6,0.11552,-0.026355
25.7,0.11667,-0.021497
25.8,0.11783,-0.016867
25.9,0.11903,-0.012382
26,0.12058,-0.0082751
26.1,0.12191,-0.0041557
26.2,0.12284,0.00028748
26.3,0.12315,0.0052417
26.4,0.12419,0.010065
26.5,0.12632,0.014994
26.6,0.12898,0.019726
26.7,0.13031,0.02432
26.8,0.13126,0.029083
26.9,0.13188,0.032933
27,0.13277,0.037395
27.1,0.13451,0.041778
27.2,0.1358,0.046377
27.3,0.13679,0.050632
27.4,0.13903,0.054473
27.5,0.14181,0.058719
27.6,0.14513,0.062594
27.7,0.14837,0.066126
27.8,0.15119,0.068537
27.9,0.15238,0.069818
28,0.15281,0.07063
28.1,0.154,0.071181
28.2,0.15536,0.071804
28.3,0.15686,0.071957
28.4,0.15843,0.071968
28.5,0.16121,0.071442
28.6,0.16428,0.070084
28.7,0.1666,0.068976
28.8,0.16867,0.067597
28.9,0.17041,0.065509
29,0.17108,0.063015
29.1,0.17141,0.060221
29.2,0.17185,0.056601
29.3,0.17223,0.05237
29.4,0.17267,0.047594
29.5,0.1737,0.042613
29.6,0.17414,0.037237
29.7,0.17414,0.032224
29.8,0.17309,0.02736
29.9,0.17156,0.02251
30,0.16976,0.017287
30.1,0.16765,0.01275
30.2,0.16538,0.0087018
30.3,0.16287,0.0045168
30.4,0.15985,0.00087228
30.5,0.1565,-0.0042336
30.6,0.15301,-0.0066313
30.7,0.14929,-0.0075828
30.8,0.14657,-0.0072851
30.9,0.14354,-0.0062869
31,0.14021,-0.004452
31.1,0.13705,-0.0019722
31.2,0.13364,0.00062776
31.3,0.13006,0.004214
31.4,0.12656,0.0079658
31.5,0.12259,0.011809
31.6,0.11943,0.017022
31.7,0.1157,0.022154
31.8,0.11143,0.027622
31.9,0.10802,0.034415
32,0.10361,0.040464
32.1,0.099747,0.048029
32.2,0.095792,0.054908
32.3,0.091893,0.061755
32.4,0.087206,0.06969
32.5,0.082558,0.077054
32.6,0.078041,0.084325
32.7,0.073362,0.091695
32.8,0.069741,0.099137
32.9,0.066887,0.1064
33,0.063961,0.11341
33.1,0.061336,0.12116
33.2,0.05896,0.12881
33.3,0.056285,0.13549
33.4,0.054401,0.14299
33.5,0.052493,0.1504
33.6,0.050368,0.15715
33.7,0.048147,0.16432
33.8,0.046379,0.17073
33.9,0.044725,0.17652
34,0.043878,0.18196
34.1,0.043267,0.18814
34.2,0.042293,0.19364
34.3,0.041271,0.1979
34.4,0.040761,0.20297
34.5,0.040677,0.207
34.6,0.040493,0.21065
34.7,0.039401,0.21423
34.8,0.037932,0.21725
34.9,0.036645,0.21967
35,0.036431,0.2225
35.1,0.036245,0.22478
35.2,0.035145,0.22589
35.3,0.033731,0.22638
35.4,0.032431,0.22672
35.5,0.031593,0.22637
35.6,0.030442,0.22569
35.7,0.029521,0.2245
35.8,0.029235,0.22299
35.9,0.029273,0.22112
36,0.030943,0.22021
36.1,0.032071,0.2186
36.2,0.033047,0.21645
36.3,0.033871,0.21438
36.4,0.034702,0.21255
36.5,0.034874,0.21086
36.6,0.035135,0.20971
36.7,0.035892,0.20913
36.8,0.036796,0.20841
36.9,0.037944,0.20723
37,0.040047,0.20605
37.1,0.041863,0.20503
37.2,0.043479,0.20345
37.3,0.044549,0.20162
37.4,0.045448,0.20002
37.5,0.047384,0.19825
37.6,0.049981,0.19832
37.7,0.05275,0.1963
37.8,0.055796,0.19328
37.9,0.059315,0.19071
38,0.062744,0.18803
38.1,0.065596,0.18508
38.2,0.07222,0.18065
38.3,0.07846,0.17631
38.4,0.084278,0.17126
38.5,0.089741,0.16633
38.6,0.094969,0.16147
38.7,0.099523,0.15594
38.8,0.10379,0.15032
38.9,0.10783,0.14481
39,0.11136,0.13873
39.1,0.11476,0.1331
39.2,0.11763,0.1266
39.3,0.1202,0.12096
39.4,0.12262,0.11601
39.5,0.12443,0.10938
39.6,0.12606,0.10346
39.7,0.12715,0.097483
39.8,0.12803,0.091475
39.9,0.12862,0.085472
40,0.12883,0.079516
40.1,0.12893,0.074026
40.2,0.12855,0.067788
40.3,0.12772,0.061686
40.4,0.12679,0.056661
40.5,0.1254,0.050837
40.6,0.12377,0.045365
40.7,0.12183,0.040421
40.8,0.11951,0.035212
40.9,0.11713,0.030868
41,0.11442,0.027158
41.1,0.11157,0.023974
41.2,0.1082,0.019995
41.3,0.10438,0.016542
41.4,0.10054,0.014002
41.5,0.096262,0.010707
41.6,0.091673,0.0080632
