time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.01,3.032800257205963,-0.004002904985100031,0.9394660592079163,-0.031634729474092474,-0.001179490704798985,0.05649787956465403,-0.020495647863449463,0.02670690509615452,-1.5148132643749427e-05,0.007549945265054703,0.008414238691329956,0.003883647732436656,0.007649061834487084,0.008492063765584187,0.0037117124834667127
0.02,3.0314233526587486,-0.004308735486119986,0.9384800791740417,-0.03181361589031974,-0.001467016021344915,0.05554687722006066,-0.020350296962722125,0.026909504091114096,-4.1993533837591675e-05,0.00825339462608099,0.009157981723546982,0.0005096700624562789,0.008262094139992043,0.009166456691745843,0.0003233268025928121
0.03,3.0314233526587486,-0.004308735486119986,0.9384800791740417,-0.03181361589031974,-0.001467016021344915,0.05554687722006066,-0.020350296962722125,0.026909504091114096,-4.1993533837591675e-05,0.00825339462608099,0.009157981723546982,0.0005096700624562789,0.008262094139992043,0.009166456691745843,0.0003233268025928121
0.04,3.0314233526587486,-0.004308735486119986,0.9384800791740417,-0.03181361589031974,-0.001467016021344915,0.05554687722006066,-0.020350296962722125,0.026909504091114096,-4.1993533837591675e-05,0.00825339462608099,0.009157981723546982,0.0005096700624562789,0.008262094139992043,0.009166456691745843,0.0003233268025928121
0.05,3.0314233526587486,-0.004308735486119986,0.9384800791740417,-0.03181361589031974,-0.001467016021344915,0.05554687722006066,-0.020350296962722125,0.026909504091114096,-4.1993533837591675e-05,0.00825339462608099,0.009157981723546982,0.0005096700624562789,0.008262094139992043,0.009166456691745843,0.0003233268025928121
0.060000000000000005,3.0295349285006523,-0.004690332338213921,0.9377380013465881,-0.031436100935431116,-0.001831939792098292,0.06873213989854142,-0.02082874619823479,0.025786719854777443,-6.303414845589761e-06,-0.08082310855388641,-0.185294970870018,-0.011058097705244995,-0.08100872424554188,-0.18548508810363035,-0.007198909566945142
0.07,3.0295349285006523,-0.004690332338213921,0.9377380013465881,-0.031436100935431116,-0.001831939792098292,0.06873213989854142,-0.02082874619823479,0.025786719854777443,-6.303414845589761e-06,-0.08082310855388641,-0.185294970870018,-0.011058097705244995,-0.08100872424554188,-0.18548508810363035,-0.007198909566945142
0.08,3.0295349285006523,-0.004690332338213921,0.9377380013465881,-0.031436100935431116,-0.001831939792098292,0.06873213989854142,-0.02082874619823479,0.025786719854777443,-6.303414845589761e-06,-0.08082310855388641,-0.185294970870018,-0.011058097705244995,-0.08100872424554188,-0.18548508810363035,-0.007198909566945142
0.09,3.0280296858400106,-0.004913081880658865,0.9379763007164001,-0.03498228716933981,-0.0006882718348880509,0.07770420212775744,-0.04804396178698957,-0.02442202719926973,-0.001575352551048705,-1.2330472469329834,-2.0348663330078125,-0.13495431840419744,-1.2321416651343002,-2.0389995689021845,-0.037084219820629004
0.09999999999999999,3.0280296858400106,-0.004913081880658865,0.9379763007164001,-0.03498228716933981,-0.0006882718348880509,0.07770420212775744,-0.04804396178698957,-0.02442202719926973,-0.001575352551048705,-1.2330472469329834,-2.0348663330078125,-0.13495431840419744,-1.2321416651343002,-2.0389995689021845,-0.037084219820629004
0.10999999999999999,3.0280296858400106,-0.004913081880658865,0.9379763007164001,-0.03498228716933981,-0.0006882718348880509,0.07770420212775744,-0.04804396178698957,-0.02442202719926973,-0.001575352551048705,-1.2330472469329834,-2.0348663330078125,-0.13495431840419744,-1.2321416651343002,-2.0389995689021845,-0.037084219820629004
0.11999999999999998,3.026270242407918,-0.004939032252877951,0.9375475645065308,-0.05505467747354966,0.00958693210098551,0.041052031177303355,-0.08078401461108736,-0.07248511763769831,-0.0019543187246837345,-1.8119573593139648,-2.5499396324157715,-0.1905595064163205,-1.81310698209722,-2.5570010542854162,0.015874018587743927
