k1x,k1y,k1z,k2x,k2y,k2z,k4x,k4y,k4z
0.5267479419708252,0.5346206426620483,0.7737371921539307,0.4241386353969574,0.43843191862106323,0.7309970259666443,2.907787799835205,4.105413436889648,4.6407904624938965
0.5267482399940491,0.5346212983131409,0.773737907409668,0.424139142036438,0.4384324252605438,0.7309986352920532,2.9077889919281006,4.105417251586914,4.640797138214111
0.5267485976219177,0.534622073173523,0.7737386226654053,0.4241398274898529,0.43843308091163635,0.7310002446174622,2.9077906608581543,4.1054205894470215,4.64080286026001
0.5267489552497864,0.5346227288246155,0.7737393379211426,0.4241403341293335,0.43843358755111694,0.7310017943382263,2.907792091369629,4.105424404144287,4.640808582305908
0.5333179831504822,0.5466619729995728,0.7849053144454956,0.4346851408481598,0.4481516480445862,0.7549759149551392,2.9333999156951904,4.173592567443848,4.742729663848877
0.533318281173706,0.5466626286506653,0.7849060297012329,0.43468573689460754,0.448152095079422,0.754977285861969,2.933401107788086,4.173596382141113,4.742735385894775
0.5333185195922852,0.5466631650924683,0.7849065065383911,0.4346862733364105,0.4481526017189026,0.7549786567687988,2.9334020614624023,4.1735992431640625,4.742740631103516
0.5333189368247986,0.546663761138916,0.7849071025848389,0.4346867501735687,0.4481530487537384,0.7549800276756287,2.933403491973877,4.17360258102417,4.742745876312256
0.5333191752433777,0.5466643571853638,0.7849078178405762,0.4346873164176941,0.44815361499786377,0.7549813389778137,2.9334044456481934,4.173605442047119,4.742750644683838
0.5359883904457092,0.5508788228034973,0.7911374568939209,0.4392685890197754,0.4527435600757599,0.7673752307891846,2.945634365081787,4.205404281616211,4.791037559509277
0.5359886288642883,0.5508793592453003,0.7911379337310791,0.43926897644996643,0.4527439475059509,0.7673763632774353,2.9456355571746826,4.20540714263916,4.791041851043701
0.5359888076782227,0.5508798360824585,0.7911384105682373,0.43926942348480225,0.45274442434310913,0.7673777341842651,2.945636510848999,4.205410480499268,4.791046142578125
0.5359891653060913,0.5508803725242615,0.7911388874053955,0.4392699897289276,0.4527447819709778,0.767379105091095,2.9456374645233154,4.2054123878479,4.791051864624023
0.5478309392929077,0.5794584155082703,0.8165938854217529,0.464407742023468,0.47622206807136536,0.8289703726768494,2.9847028255462646,4.3546142578125,5.034941673278809
0.5478309988975525,0.5794587731361389,0.8165942430496216,0.4644080102443695,0.47622233629226685,0.828971266746521,2.9847030639648438,4.354615688323975,5.034943580627441
0.5478311777114868,0.579459011554718,0.8165944814682007,0.4644082188606262,0.47622254490852356,0.8289720416069031,2.984703779220581,4.354617595672607,5.034946441650391
0.5478312373161316,0.5794593095779419,0.8165948390960693,0.4644085764884949,0.47622281312942505,0.8289727568626404,2.984703779220581,4.35461950302124,5.034949779510498
0.5478314161300659,0.579459547996521,0.816595196723938,0.46440884470939636,0.4762229919433594,0.828973650932312,2.9847044944763184,4.354620933532715,5.034952163696289
0.5519776940345764,0.5943517088890076,0.8285559415817261,0.4775833189487457,0.48850777745246887,0.8628674745559692,2.9921114444732666,4.423952579498291,5.160688400268555
0.5519776940345764,0.5943518280982971,0.8285561800003052,0.47758349776268005,0.4885079264640808,0.8628681302070618,2.9921116828918457,4.423952579498291,5.160689830780029
0.5530566573143005,0.6040507555007935,0.8370212316513062,0.4868715703487396,0.49729612469673157,0.8903994560241699,2.9870047569274902,4.466328144073486,5.251923084259033
0.5530566573143005,0.6040507555007935,0.8370212316513062,0.4868715703487396,0.49729612469673157,0.8903994560241699,2.9870047569274902,4.466328144073486,5.251923084259033
0.5530567169189453,0.6040509939193726,0.8370214700698853,0.4868718385696411,0.4972963333129883,0.8904004096984863,2.9870052337646484,4.466329097747803,5.251926898956299
0.5530567765235901,0.6040511727333069,0.8370215892791748,0.48687195777893066,0.4972964823246002,0.8904007077217102,2.9870052337646484,4.466329097747803,5.251927852630615
0.5530567765235901,0.6040511727333069,0.8370215892791748,0.48687195777893066,0.4972964823246002,0.8904007077217102,2.9870052337646484,4.466329097747803,5.251927852630615
0.5505508184432983,0.615048348903656,0.8440699577331543,0.49763166904449463,0.5072641372680664,0.925920307636261,2.9558780193328857,4.497383117675781,5.353598594665527
0.5505508780479431,0.6150484085083008,0.8440701961517334,0.4976317286491394,0.507264256477356,0.9259206056594849,2.9558780193328857,4.497384071350098,5.353599548339844
0.5505508780479431,0.6150484085083008,0.8440701961517334,0.4976317286491394,0.507264256477356,0.9259206056594849,2.9558780193328857,4.497384071350098,5.353599548339844
0.5505508780479431,0.6150484085083008,0.8440701961517334,0.4976317286491394,0.507264256477356,0.9259206056594849,2.9558780193328857,4.497384071350098,5.353599548339844
0.5408957004547119,0.6192144155502319,0.8437135219573975,0.5037609338760376,0.5125560760498047,0.9576485753059387,2.8845527172088623,4.476068496704102,5.4078521728515625
0.5408957004547119,0.6192142367362976,0.8437135219573975,0.5037609338760376,0.5125560760498047,0.9576486945152283,2.8845534324645996,4.476068496704102,5.4078521728515625
0.5408957600593567,0.6192142367362976,0.843713641166687,0.5037610530853271,0.5125561356544495,0.9576489329338074,2.8845534324645996,4.476069927215576,5.407852649688721
0.5122309923171997,0.6085942387580872,0.8223294019699097,0.5001745820045471,0.5065558552742004,0.986846387386322,2.696192502975464,4.314289569854736,5.351247310638428
0.512231171131134,0.6085943579673767,0.8223295211791992,0.5001747012138367,0.5065559148788452,0.9868465065956116,2.696193218231201,4.314289569854736,5.351248264312744
0.5122312903404236,0.6085943579673767,0.8223296403884888,0.5001747608184814,0.50655597448349,0.9868465065956116,2.6961936950683594,4.314291000366211,5.351249694824219
0.5122314691543579,0.6085944771766663,0.8223298788070679,0.5001747608184814,0.50655597448349,0.9868466854095459,2.6961944103240967,4.314291954040527,5.351249694824219
0.5122315883636475,0.608594536781311,0.8223299980163574,0.5001748204231262,0.5065560936927795,0.9868466854095459,2.696195602416992,4.314293384552002,5.351250171661377
0.5043066740036011,0.6047196388244629,0.8142322301864624,0.4980069100856781,0.5032382011413574,0.9911849498748779,2.643484592437744,4.260761737823486,5.3214521408081055
0.5043066740036011,0.6047196388244629,0.8142322301864624,0.4980069100856781,0.5032382011413574,0.9911849498748779,2.643484592437744,4.260761737823486,5.3214521408081055
0.5043067932128906,0.6047196984291077,0.814232587814331,0.49800699949264526,0.5032382607460022,0.9911848902702332,2.6434853076934814,4.260763168334961,5.321453094482422
0.5043067932128906,0.6047196984291077,0.814232587814331,0.49800699949264526,0.5032382607460022,0.9911848902702332,2.6434853076934814,4.260763168334961,5.321453094482422
0.5013936161994934,0.6025227904319763,0.8115170001983643,0.49643754959106445,0.5009627938270569,0.9930813908576965,2.625831127166748,4.237492561340332,5.308751583099365
0.5013937950134277,0.6025229096412659,0.8115172386169434,0.49643760919570923,0.5009628534317017,0.9930815100669861,2.6258320808410645,4.237493515014648,5.308752059936523
0.5013937950134277,0.6025229096412659,0.8115172386169434,0.49643760919570923,0.5009628534317017,0.9930815100669861,2.6258320808410645,4.237493515014648,5.308752059936523
0.5013937950134277,0.6025229096412659,0.8115172386169434,0.49643760919570923,0.5009628534317017,0.9930815100669861,2.6258320808410645,4.237493515014648,5.308752059936523
0.5013939738273621,0.6025230884552002,0.8115173578262329,0.4964376986026764,0.5009629726409912,0.9930814504623413,2.625833511352539,4.237494468688965,5.30875301361084
0.5123950839042664,0.6085724830627441,0.8232964277267456,0.5000398755073547,0.5050766468048096,0.9920417070388794,2.6972663402557373,4.309244155883789,5.360713005065918
0.5123951435089111,0.6085725426673889,0.8232965469360352,0.5000399351119995,0.5050766468048096,0.9920417666435242,2.6972665786743164,4.309244632720947,5.360713481903076
0.5123951435089111,0.6085725426673889,0.8232965469360352,0.5000399351119995,0.5050766468048096,0.9920417666435242,2.6972665786743164,4.309244632720947,5.360713481903076
0.5275382995605469,0.6163845658302307,0.8374731540679932,0.5045490860939026,0.5103480815887451,0.9866841435432434,2.7940011024475098,4.403825759887695,5.4198431968688965
0.5275382995605469,0.6163845658302307,0.8374731540679932,0.5045490860939026,0.5103480815887451,0.9866841435432434,2.7940011024475098,4.403825759887695,5.4198431968688965
0.5275382995605469,0.6163845658302307,0.8374731540679932,0.5045490860939026,0.5103480815887451,0.9866841435432434,2.7940011024475098,4.403825759887695,5.4198431968688965
0.5275382995605469,0.6163845658302307,0.8374731540679932,0.5045490860939026,0.5103480815887451,0.9866841435432434,2.7940011024475098,4.403825759887695,5.4198431968688965
0.5275382995605469,0.6163846254348755,0.8374732732772827,0.5045490860939026,0.5103480219841003,0.986684262752533,2.794001340866089,4.403826713562012,5.419843673706055
0.5275382995605469,0.6163846254348755,0.8374732732772827,0.5045490860939026,0.5103480219841003,0.986684262752533,2.794001340866089,4.403826713562012,5.419843673706055
0.5418464541435242,0.6233824491500854,0.8480111360549927,0.5072942972183228,0.5129466652870178,0.9782201647758484,2.883192539215088,4.480648040771484,5.460326194763184
0.5418464541435242,0.6233824491500854,0.8480111360549927,0.5072942972183228,0.5129466652870178,0.9782201647758484,2.883192539215088,4.480648040771484,5.460326194763184
0.541846513748169,0.6233824491500854,0.8480111360549927,0.5072942972183228,0.5129466652870178,0.9782202243804932,2.883193016052246,4.480648040771484,5.4603271484375
0.541846513748169,0.6233824491500854,0.8480111360549927,0.5072942972183228,0.5129466652870178,0.9782202243804932,2.883193016052246,4.480648040771484,5.4603271484375
0.5583665370941162,0.6244695782661438,0.8555256128311157,0.5055844187736511,0.5113350749015808,0.9536071419715881,2.991546630859375,4.546230316162109,5.453469276428223
0.5583664774894714,0.6244695782661438,0.8555257320404053,0.5055844187736511,0.5113350749015808,0.9536072611808777,2.991546154022217,4.546231269836426,5.453469753265381
0.5583664774894714,0.6244695782661438,0.8555257320404053,0.5055844187736511,0.5113350749015808,0.9536072611808777,2.991546154022217,4.546231269836426,5.453469753265381
0.5600029230117798,0.6222375631332397,0.8562576770782471,0.5042372941970825,0.5103484392166138,0.9485772848129272,3.005319833755493,4.54960298538208,5.442892074584961
0.560002863407135,0.6222376227378845,0.8562577962875366,0.5042372941970825,0.5103484988212585,0.9485775232315063,3.005319833755493,4.54960298538208,5.442893028259277
0.560002863407135,0.6222376227378845,0.8562577962875366,0.5042372941970825,0.5103484988212585,0.9485775232315063,3.005319833755493,4.54960298538208,5.442893028259277
0.5616663098335266,0.6218329071998596,0.8576089143753052,0.5039628148078918,0.5099690556526184,0.947941243648529,3.016352891921997,4.555510997772217,5.444877624511719
0.5616663098335266,0.6218329071998596,0.8576089143753052,0.5039628148078918,0.5099690556526184,0.947941243648529,3.016352891921997,4.555510997772217,5.444877624511719
0.5616663694381714,0.6218329668045044,0.8576087951660156,0.5039628148078918,0.5099691152572632,0.9479413032531738,3.016352891921997,4.555510997772217,5.444878578186035
0.5601391196250916,0.6211199164390564,0.8593608140945435,0.5045022368431091,0.5106616616249084,0.9550822973251343,3.00795316696167,4.553563594818115,5.457339763641357
0.5601391196250916,0.6211199164390564,0.8593608140945435,0.5045022368431091,0.5106616616249084,0.9550822973251343,3.00795316696167,4.553563594818115,5.457339763641357
0.5601391792297363,0.6211199164390564,0.8593608140945435,0.5045022368431091,0.5106617212295532,0.9550824165344238,3.00795316696167,4.553564071655273,5.457340240478516
0.5601391792297363,0.6211199164390564,0.8593608140945435,0.5045022368431091,0.5106617212295532,0.9550824165344238,3.00795316696167,4.553564071655273,5.457340240478516
0.5566157698631287,0.6203059554100037,0.8604414463043213,0.5053356289863586,0.5116165280342102,0.9657373428344727,2.9865293502807617,4.544045448303223,5.472078800201416
0.5566157698631287,0.6203059554100037,0.8604414463043213,0.5053356289863586,0.5116165280342102,0.9657373428344727,2.9865293502807617,4.544045448303223,5.472078800201416
0.5566157102584839,0.6203059554100037,0.8604414463043213,0.5053356885910034,0.5116164684295654,0.9657374024391174,2.9865293502807617,4.544045448303223,5.472078800201416
0.5566157102584839,0.6203059554100037,0.8604414463043213,0.5053356885910034,0.5116164684295654,0.9657374024391174,2.9865293502807617,4.544045448303223,5.472078800201416
0.5566157102584839,0.6203060150146484,0.8604414463043213,0.5053356885910034,0.5116164684295654,0.9657374620437622,2.9865291118621826,4.544045448303223,5.472078800201416
0.5514647364616394,0.6178135871887207,0.859872579574585,0.5051520466804504,0.5116636157035828,0.9751169085502625,2.9563045501708984,4.52313232421875,5.475228309631348
0.5514647364616394,0.6178135871887207,0.859872579574585,0.5051520466804504,0.5116636157035828,0.9751169085502625,2.9563045501708984,4.52313232421875,5.475228309631348
0.5423234701156616,0.6133551597595215,0.8559948205947876,0.5039213299751282,0.5103936195373535,0.9868615865707397,2.9008400440216064,4.477741718292236,5.46543550491333
0.5423235297203064,0.6133551597595215,0.8559949398040771,0.503921389579773,0.5103935599327087,0.9868616461753845,2.9008400440216064,4.477741241455078,5.46543550491333
0.5423235297203064,0.6133552193641663,0.8559950590133667,0.503921389579773,0.5103936195373535,0.9868617057800293,2.9008400440216064,4.477741718292236,5.465435981750488
0.5423235893249512,0.6133553385734558,0.8559949398040771,0.5039214491844177,0.5103936791419983,0.9868617057800293,2.9008402824401855,4.477741718292236,5.4654364585876465
0.5423235893249512,0.6133553385734558,0.8559949398040771,0.5039215087890625,0.5103936791419983,0.9868617057800293,2.9008402824401855,4.4777421951293945,5.465435981750488
0.5371233820915222,0.6102748513221741,0.8527292013168335,0.502615213394165,0.5090289115905762,0.9909362196922302,2.869483470916748,4.44838285446167,5.451616287231445
0.5371233820915222,0.6102749109268188,0.852729082107544,0.5026152729988098,0.509028971195221,0.990936279296875,2.8694839477539062,4.44838285446167,5.451616287231445
0.533910870552063,0.6085926294326782,0.8503742218017578,0.501825213432312,0.5080834031105042,0.9932569861412048,2.8495278358459473,4.429422378540039,5.442427635192871
0.5339109301567078,0.6085927486419678,0.8503742218017578,0.501825213432312,0.5080834031105042,0.9932569861412048,2.8495283126831055,4.429423809051514,5.4424285888671875
0.5339109301567078,0.6085927486419678,0.8503742218017578,0.5018253326416016,0.5080834627151489,0.9932568669319153,2.8495285511016846,4.4294233322143555,5.4424285888671875
0.5339109897613525,0.6085928082466125,0.8503742218017578,0.5018253326416016,0.5080834627151489,0.9932569861412048,2.8495285511016846,4.4294233322143555,5.442429065704346
0.532777726650238,0.6086022257804871,0.8493919372558594,0.5018340945243835,0.5078466534614563,0.9947879910469055,2.841383457183838,4.422761917114258,5.441450595855713
0.5327777862548828,0.6086022853851318,0.8493919372558594,0.5018341541290283,0.5078467130661011,0.9947880506515503,2.841383934020996,4.422761917114258,5.441451072692871
0.5327778458595276,0.6086023449897766,0.8493920564651489,0.5018340945243835,0.5078467130661011,0.9947879910469055,2.841384172439575,4.422761917114258,5.441451072692871
0.5327778458595276,0.6086024045944214,0.8493920564651489,0.5018341541290283,0.5078467130661011,0.9947880506515503,2.841384172439575,4.422762393951416,5.441451549530029
0.5327779054641724,0.6086025238037109,0.8493921756744385,0.5018342733383179,0.5078467726707458,0.9947880506515503,2.8413844108581543,4.422762393951416,5.441451549530029
0.5339552760124207,0.6100012063980103,0.8501979112625122,0.5025656819343567,0.5084047317504883,0.9950919151306152,2.847346067428589,4.430121421813965,5.448533058166504
0.5339553356170654,0.610001266002655,0.8501979112625122,0.5025657415390015,0.5084047317504883,0.9950920343399048,2.847346305847168,4.430121421813965,5.448533058166504
0.5339553356170654,0.6100013256072998,0.8501980304718018,0.5025658011436462,0.5084047913551331,0.9950920939445496,2.847346782684326,4.430122375488281,5.44853401184082
0.5339553952217102,0.6100013256072998,0.8501980304718018,0.502565860748291,0.5084047913551331,0.9950921535491943,2.8473472595214844,4.430121898651123,5.44853401184082
0.535588800907135,0.6113277077674866,0.8513984680175781,0.5032447576522827,0.5089952945709229,0.994747519493103,2.856675386428833,4.439855098724365,5.455740928649902
0.5355888605117798,0.6113277673721313,0.8513984680175781,0.5032448172569275,0.5089952945709229,0.9947475790977478,2.8566761016845703,4.439855098724365,5.455740928649902
0.5355888605117798,0.6113278269767761,0.8513984680175781,0.5032448172569275,0.5089953541755676,0.9947476387023926,2.8566761016845703,4.439855575561523,5.4557414054870605
0.5355888605117798,0.6113278269767761,0.8513984680175781,0.5032448768615723,0.5089953541755676,0.9947476387023926,2.8566763401031494,4.439855098724365,5.455741882324219
0.5397624969482422,0.614534318447113,0.8544485569000244,0.5050042867660522,0.5106121897697449,0.9937008023262024,2.880516529083252,4.464980125427246,5.473490238189697
0.5397624969482422,0.614534318447113,0.8544484376907349,0.505004346370697,0.5106122493743896,0.9937008619308472,2.880516290664673,4.4649810791015625,5.4734907150268555
0.5397624969482422,0.614534318447113,0.8544484376907349,0.5050044059753418,0.5106121897697449,0.9937009215354919,2.8805172443389893,4.464980125427246,5.473491668701172
0.539762556552887,0.6145343780517578,0.8544484376907349,0.5050044059753418,0.5106122493743896,0.9937009215354919,2.88051700592041,4.464981555938721,5.47349214553833
0.539762556552887,0.6145344376564026,0.8544485569000244,0.5050044059753418,0.5106121897697449,0.9937009811401367,2.8805172443389893,4.464981555938721,5.47349214553833
0.5414195656776428,0.6160097718238831,0.8555698394775391,0.5057567358016968,0.5112171769142151,0.9935587644577026,2.889540433883667,4.474692344665527,5.481143951416016
0.5419104099273682,0.6165251135826111,0.8560295104980469,0.5061621069908142,0.5115615129470825,0.9940285086631775,2.891946792602539,4.478030681610107,5.484862327575684
0.5419104099273682,0.6165250539779663,0.8560295104980469,0.5061621069908142,0.5115615129470825,0.9940285086631775,2.891946315765381,4.478030681610107,5.484862327575684
0.5419104695320129,0.6165251135826111,0.8560295104980469,0.5061621069908142,0.5115615129470825,0.9940285682678223,2.891946792602539,4.478030681610107,5.484862327575684
0.5419104695320129,0.6165251135826111,0.8560295104980469,0.5061621069908142,0.5115615129470825,0.9940285682678223,2.891946792602539,4.478031158447266,5.484862804412842
0.5421688556671143,0.6162322759628296,0.8564414978027344,0.5061275959014893,0.5115994811058044,0.9938840270042419,2.894136667251587,4.479338645935059,5.48518705368042
0.542168915271759,0.6162323355674744,0.8564414978027344,0.5061275959014893,0.5115994811058044,0.9938841462135315,2.894136905670166,4.479338645935059,5.485187530517578
0.542168915271759,0.6162323355674744,0.8564414978027344,0.5061275959014893,0.5115995407104492,0.9938841462135315,2.894136905670166,4.479339122772217,5.485187530517578
0.542168915271759,0.6162323951721191,0.8564413785934448,0.5061275959014893,0.5115995407104492,0.9938842058181763,2.894137144088745,4.479339122772217,5.485187530517578
0.5421689748764038,0.6162323951721191,0.8564414978027344,0.5061275959014893,0.5115994811058044,0.9938841462135315,2.894137144088745,4.479339122772217,5.485187530517578
0.5423018336296082,0.6182577610015869,0.8564387559890747,0.5074051022529602,0.5124229788780212,0.9968386888504028,2.891298532485962,4.482305526733398,5.4953155517578125
0.5423018932342529,0.6182577610015869,0.8564387559890747,0.5074051022529602,0.5124229192733765,0.9968386292457581,2.891298294067383,4.482305526733398,5.495316505432129
0.5423018932342529,0.6182577610015869,0.8564387559890747,0.5074051022529602,0.5124229192733765,0.9968389272689819,2.891298532485962,4.482305526733398,5.495316505432129
0.5423019528388977,0.6182577610015869,0.8564386367797852,0.5074050426483154,0.5124229192733765,0.9968387484550476,2.891298532485962,4.482306480407715,5.495316505432129
0.5423019528388977,0.6182577610015869,0.8564386367797852,0.5074050426483154,0.5124229192733765,0.9968387484550476,2.891298532485962,4.482306480407715,5.495316505432129
0.542033851146698,0.6186399459838867,0.856353759765625,0.5077438354492188,0.5125907063484192,0.9983087778091431,2.888563871383667,4.481358051300049,5.498237609863281
0.5420339107513428,0.6186400055885315,0.856353759765625,0.5077438950538635,0.5125907063484192,0.9983087182044983,2.888563871383667,4.481358528137207,5.498237609863281
0.5420340299606323,0.6186400651931763,0.856353759765625,0.5077438354492188,0.5125907063484192,0.9983087182044983,2.888564109802246,4.481358528137207,5.498237609863281
0.5420340299606323,0.6186400651931763,0.856353759765625,0.5077438950538635,0.5125907063484192,0.9983087182044983,2.888564109802246,4.481358528137207,5.498237609863281
0.5420340299606323,0.6186400651931763,0.856353759765625,0.5077438950538635,0.5125907063484192,0.9983087182044983,2.888564109802246,4.481358528137207,5.498237609863281
0.5420340299606323,0.6186400651931763,0.856353759765625,0.5077438950538635,0.5125907063484192,0.9983087182044983,2.888564109802246,4.481358528137207,5.498237609863281
0.541900098323822,0.6199435591697693,0.8563442230224609,0.5086222887039185,0.5130319595336914,1.001247763633728,2.8849985599517822,4.481609344482422,5.506106376647949
0.541900098323822,0.6199435591697693,0.8563442230224609,0.5086222887039185,0.5130319595336914,1.001247763633728,2.8849985599517822,4.481609344482422,5.506106376647949
0.5420246720314026,0.6192509531974792,0.8566499948501587,0.5082866549491882,0.5128307342529297,1.000591516494751,2.8870506286621094,4.4815568923950195,5.504116535186768
0.5420246720314026,0.6192509531974792,0.8566499948501587,0.5082866549491882,0.5128307342529297,1.000591516494751,2.8870506286621094,4.4815568923950195,5.504116535186768
0.5422043800354004,0.6188607811927795,0.8570249080657959,0.5081800222396851,0.5127755999565125,1.000510334968567,2.8888649940490723,4.48212194442749,5.504077911376953
0.5422043800354004,0.6188608407974243,0.8570249080657959,0.5081800818443298,0.512775719165802,1.000510334968567,2.8888652324676514,4.482122421264648,5.504078388214111
0.5422044992446899,0.6188609004020691,0.8570249080657959,0.5081800818443298,0.512775719165802,1.000510334968567,2.8888654708862305,4.482122421264648,5.504077911376953
0.5426546335220337,0.6194796562194824,0.857353925704956,0.508516788482666,0.5129814147949219,1.001003384590149,2.8908748626708984,4.4847731590271,5.507576942443848
0.5426546335220337,0.6194796562194824,0.857353925704956,0.5085168480873108,0.5129814147949219,1.001003384590149,2.8908748626708984,4.4847731590271,5.507576942443848
0.5426546335220337,0.6194796562194824,0.857353925704956,0.5085168480873108,0.5129814147949219,1.001003384590149,2.8908748626708984,4.4847731590271,5.507576942443848
0.5426546931266785,0.619479775428772,0.857353925704956,0.508516788482666,0.5129814147949219,1.001003384590149,2.8908748626708984,4.484773635864258,5.507576942443848
0.5426546931266785,0.619479775428772,0.857353925704956,0.508516788482666,0.5129814147949219,1.001003384590149,2.8908748626708984,4.484773635864258,5.507576942443848
0.5426546335220337,0.619479775428772,0.857353925704956,0.5085168480873108,0.5129814147949219,1.001003384590149,2.8908753395080566,4.484773635864258,5.507576942443848
0.5426546335220337,0.619479775428772,0.857353925704956,0.5085168480873108,0.5129814147949219,1.001003384590149,2.8908753395080566,4.484773635864258,5.507576942443848
