time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.01,1.0532601475715637,-1.0150453448295593,0.9045732617378235,-0.04962581659522396,-0.03269266280957036,0.07001838818774281,-0.010166673258977584,0.0022488218313943924,-0.0009143979887997254,-0.008009531535208225,0.001465517794713378,-7.38065718906002e-05,-0.008009731010406926,0.001464691702119358,-8.870216575066117e-05
0.02,1.0532601475715637,-1.0150453448295593,0.9045732617378235,-0.04962581659522396,-0.03269266280957036,0.07001838818774281,-0.010166673258977584,0.0022488218313943924,-0.0009143979887997254,-0.008009531535208225,0.001465517794713378,-7.38065718906002e-05,-0.008009731010406926,0.001464691702119358,-8.870216575066117e-05
0.03,1.0532601475715637,-1.0150453448295593,0.9045732617378235,-0.04962581659522396,-0.03269266280957036,0.07001838818774281,-0.010166673258977584,0.0022488218313943924,-0.0009143979887997254,-0.008009531535208225,0.001465517794713378,-7.38065718906002e-05,-0.008009731010406926,0.001464691702119358,-8.870216575066117e-05
0.04,1.0523189269006252,-1.0155566930770874,0.9058698415756226,-0.04941894133096977,-0.03366442250705824,0.06921548707274408,-0.010328091632460248,0.0022196695225588175,-0.000933311302037549,-0.007201496511697769,-5.170851363800473e-05,-0.000567305542062968,-0.007202754492031285,-5.756483525904837e-05,-0.0005667426406175275
0.05,1.0523189269006252,-1.0155566930770874,0.9058698415756226,-0.04941894133096977,-0.03366442250705824,0.06921548707274408,-0.010328091632460248,0.0022196695225588175,-0.000933311302037549,-0.007201496511697769,-5.170851363800473e-05,-0.000567305542062968,-0.007202754492031285,-5.756483525904837e-05,-0.0005667426406175275
0.060000000000000005,1.0523189269006252,-1.0155566930770874,0.9058698415756226,-0.04941894133096977,-0.03366442250705824,0.06921548707274408,-0.010328091632460248,0.0022196695225588175,-0.000933311302037549,-0.007201496511697769,-5.170851363800473e-05,-0.000567305542062968,-0.007202754492031285,-5.756483525904837e-05,-0.0005667426406175275
0.07,1.0514864549040794,-1.0160320401191711,0.9067603945732117,-0.04966801361197046,-0.03444355626942201,0.07773072986194948,-0.010964060178184052,0.003240774163147473,-0.0008923276193667296,-0.026451848447322845,0.06455127894878387,0.0030161379836499613,-0.026444367979448533,0.06458046756898002,0.0023082388934956084
0.08,1.0514864549040794,-1.0160320401191711,0.9067603945732117,-0.04966801361197046,-0.03444355626942201,0.07773072986194948,-0.010964060178184052,0.003240774163147473,-0.0008923276193667296,-0.026451848447322845,0.06455127894878387,0.0030161379836499613,-0.026444367979448533,0.06458046756898002,0.0023082388934956084
0.09,1.0514864549040794,-1.0160320401191711,0.9067603945732117,-0.04966801361197046,-0.03444355626942201,0.07773072986194948,-0.010964060178184052,0.003240774163147473,-0.0008923276193667296,-0.026451848447322845,0.06455127894878387,0.0030161379836499613,-0.026444367979448533,0.06458046756898002,0.0023082388934956084
0.09999999999999999,1.0514864549040794,-1.0160320401191711,0.9067603945732117,-0.04966801361197046,-0.03444355626942201,0.07773072986194948,-0.010964060178184052,0.003240774163147473,-0.0008923276193667296,-0.026451848447322845,0.06455127894878387,0.0030161379836499613,-0.026444367979448533,0.06458046756898002,0.0023082388934956084
