time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.01,-0.1231231689453125,-3.0804364681243896,1.2746918201446533,0.027827190543644135,0.01075023795950994,0.19716313031863164,-0.025968105264507733,0.03000712050231225,-0.0003513882923864598,0.00234424090012908,-0.010757740586996078,0.001069309422746302,0.0023847109174214383,-0.010726348771124999,0.001348882886377345
0.02,-0.1231231689453125,-3.0804364681243896,1.2746918201446533,0.027827190543644135,0.01075023795950994,0.19716313031863164,-0.025968105264507733,0.03000712050231225,-0.0003513882923864598,0.00234424090012908,-0.010757740586996078,0.001069309422746302,0.0023847109174214383,-0.010726348771124999,0.001348882886377345
0.03,-0.1239161491394043,-3.0803381204605103,1.2797091007232666,0.02942454719083501,0.010581674970165572,0.19263163211581183,-0.025840900560858193,0.029823590964477665,-0.00033319627383325686,0.007149490527808666,-0.00802386924624443,0.00043633350287564196,0.007168687961943751,-0.008009916421522602,0.0006437950514401554
0.04,-0.1239161491394043,-3.0803381204605103,1.2797091007232666,0.02942454719083501,0.010581674970165572,0.19263163211581183,-0.025840900560858193,0.029823590964477665,-0.00033319627383325686,0.007149490527808666,-0.00802386924624443,0.00043633350287564196,0.007168687961943751,-0.008009916421522602,0.0006437950514401554
0.05,-0.1239161491394043,-3.0803381204605103,1.2797091007232666,0.02942454719083501,0.010581674970165572,0.19263163211581183,-0.025840900560858193,0.029823590964477665,-0.00033319627383325686,0.007149490527808666,-0.00802386924624443,0.00043633350287564196,0.007168687961943751,-0.008009916421522602,0.0006437950514401554
0.060000000000000005,-0.1239161491394043,-3.0803381204605103,1.2797091007232666,0.02942454719083501,0.010581674970165572,0.19263163211581183,-0.025840900560858193,0.029823590964477665,-0.00033319627383325686,0.007149490527808666,-0.00802386924624443,0.00043633350287564196,0.007168687961943751,-0.008009916421522602,0.0006437950514401554
0.07,-0.12455737590789795,-3.0801236629486084,1.2867422103881836,0.032110199362533585,0.010493858882641587,0.19028132316786195,-0.025785565128164635,0.029652344961600786,-0.00038049561204604856,-0.003367672674357891,-0.005153418984264135,-0.0033844290301203723,-0.003464083948405464,-0.00523896558164173,-0.0032518643660879123
0.08,-0.12455737590789795,-3.0801236629486084,1.2867422103881836,0.032110199362533585,0.010493858882641587,0.19028132316786195,-0.025785565128164635,0.029652344961600786,-0.00038049561204604856,-0.003367672674357891,-0.005153418984264135,-0.0033844290301203723,-0.003464083948405464,-0.00523896558164173,-0.0032518643660879123
0.09,-0.12455737590789795,-3.0801236629486084,1.2867422103881836,0.032110199362533585,0.010493858882641587,0.19028132316786195,-0.025785565128164635,0.029652344961600786,-0.00038049561204604856,-0.003367672674357891,-0.005153418984264135,-0.0033844290301203723,-0.003464083948405464,-0.00523896558164173,-0.0032518643660879123
0.09999999999999999,-0.12471961975097656,-3.0798734426498413,1.2926727533340454,0.03429466011966449,0.009655752015009206,0.2081996312626276,-0.03791633857994023,0.026055526613685525,-0.0004684201485307908,-0.503283679485321,-0.1538608819246292,-0.008588089607655983,-0.5033553346803389,-0.15407584711894395,-0.0027504070208991096
0.10999999999999999,-0.12471961975097656,-3.0798734426498413,1.2926727533340454,0.03429466011966449,0.009655752015009206,0.2081996312626276,-0.03791633857994023,0.026055526613685525,-0.0004684201485307908,-0.503283679485321,-0.1538608819246292,-0.008588089607655983,-0.5033553346803389,-0.15407584711894395,-0.0027504070208991096
0.11999999999999998,-0.12471961975097656,-3.0798734426498413,1.2926727533340454,0.03429466011966449,0.009655752015009206,0.2081996312626276,-0.03791633857994023,0.026055526613685525,-0.0004684201485307908,-0.503283679485321,-0.1538608819246292,-0.008588089607655983,-0.5033553346803389,-0.15407584711894395,-0.0027504070208991096
0.12999999999999998,-0.12487459182739258,-3.0795297622680664,1.2983744144439697,0.0350935565690399,0.012602642766412786,0.22718934116171557,-0.05256045689256492,0.021226744873720126,-0.0005778944067863806,-0.7677410244941711,-0.25432077050209045,-0.01657353714108464,-0.7678087392213987,-0.25484026953120587,-0.00319030604966357
0.13999999999999999,-0.12487459182739258,-3.0795297622680664,1.2983744144439697,0.0350935565690399,0.012602642766412786,0.22718934116171557,-0.05256045689256492,0.021226744873720126,-0.0005778944067863806,-0.7677410244941711,-0.25432077050209045,-0.01657353714108464,-0.7678087392213987,-0.25484026953120587,-0.00319030604966357
0.15,-0.12487459182739258,-3.0795297622680664,1.2983744144439697,0.0350935565690399,0.012602642766412786,0.22718934116171557,-0.05256045689256492,0.021226744873720126,-0.0005778944067863806,-0.7677410244941711,-0.25432077050209045,-0.01657353714108464,-0.7678087392213987,-0.25484026953120587,-0.00319030604966357
0.16,-0.12487459182739258,-3.0795297622680664,1.2983744144439697,0.0350935565690399,0.012602642766412786,0.22718934116171557,-0.05256045689256492,0.021226744873720126,-0.0005778944067863806,-0.7677410244941711,-0.25432077050209045,-0.01657353714108464,-0.7678087392213987,-0.25484026953120587,-0.00319030604966357
0.17,-0.12485051155090332,-3.0784603357315063,1.3073880672454834,0.03388929110604146,0.023767975410710157,0.24906979535003387,-0.08755188081151412,0.009575613818897051,-0.000636635178815625,-0.8663606643676758,-0.2837666869163513,-0.024557719007134403,-0.8663573231255689,-0.28482712725427756,0.00034893775288769653
0.18000000000000002,-0.12485051155090332,-3.0784603357315063,1.3073880672454834,0.03388929110604146,0.023767975410710157,0.24906979535003387,-0.08755188081151412,0.009575613818897051,-0.000636635178815625,-0.8663606643676758,-0.2837666869163513,-0.024557719007134403,-0.8663573231255689,-0.28482712725427756,0.00034893775288769653
0.19000000000000003,-0.12485051155090332,-3.0784603357315063,1.3073880672454834,0.03388929110604146,0.023767975410710157,0.24906979535003387,-0.08755188081151412,0.009575613818897051,-0.000636635178815625,-0.8663606643676758,-0.2837666869163513,-0.024557719007134403,-0.8663573231255689,-0.28482712725427756,0.00034893775288769653
0.20000000000000004,-0.1247873306274414,-3.076800584793091,1.3149346113204956,0.029819757357242755,0.04113310388009756,0.2561089378569023,-0.11766338253902069,0.0009899060145952866,-0.0007416763569792048,-0.693676233291626,-0.1816907376050949,-0.023504095152020434,-0.6936782255058552,-0.18319365805458562,-0.002012528992868396
0.21000000000000005,-0.1247873306274414,-3.076800584793091,1.3149346113204956,0.029819757357242755,0.04113310388009756,0.2561089378569023,-0.11766338253902069,0.0009899060145952866,-0.0007416763569792048,-0.693676233291626,-0.1816907376050949,-0.023504095152020434,-0.6936782255058552,-0.18319365805458562,-0.002012528992868396
0.22000000000000006,-0.1247873306274414,-3.076800584793091,1.3149346113204956,0.029819757357242755,0.04113310388009756,0.2561089378569023,-0.11766338253902069,0.0009899060145952866,-0.0007416763569792048,-0.693676233291626,-0.1816907376050949,-0.023504095152020434,-0.6936782255058552,-0.18319365805458562,-0.002012528992868396
0.23000000000000007,-0.12494146823883057,-3.074600338935852,1.321510910987854,0.023845185579838796,0.06539584909345955,0.25574720750040564,-0.1302288595903881,-0.001639251589434991,-0.0008473984897829781,-0.6179878115653992,-0.1215914636850357,-0.02123159915208815,-0.6179791861159284,-0.12331900959038881,-0.005261823986819688
0.24000000000000007,-0.12494146823883057,-3.074600338935852,1.321510910987854,0.023845185579838796,0.06539584909345955,0.25574720750040564,-0.1302288595903881,-0.001639251589434991,-0.0008473984897829781,-0.6179878115653992,-0.1215914636850357,-0.02123159915208815,-0.6179791861159284,-0.12331900959038881,-0.005261823986819688
0.25000000000000006,-0.12494146823883057,-3.074600338935852,1.321510910987854,0.023845185579838796,0.06539584909345955,0.25574720750040564,-0.1302288595903881,-0.001639251589434991,-0.0008473984897829781,-0.6179878115653992,-0.1215914636850357,-0.02123159915208815,-0.6179791861159284,-0.12331900959038881,-0.005261823986819688
0.26000000000000006,-0.12494146823883057,-3.074600338935852,1.321510910987854,0.023845185579838796,0.06539584909345955,0.25574720750040564,-0.1302288595903881,-0.001639251589434991,-0.0008473984897829781,-0.6179878115653992,-0.1215914636850357,-0.02123159915208815,-0.6179791861159284,-0.12331900959038881,-0.005261823986819688
0.2700000000000001,-0.1252760887145996,-3.0699996948242188,1.3305420875549316,0.013894852815052077,0.10635020480042132,0.2470297666477632,-0.1518656021877691,-0.004496021294364623,-0.0011021005628162454,-0.500993013381958,-0.04387321323156357,-0.012347730807960028,-0.5009679777259374,-0.045236253241223406,-0.005568421216832109
0.2800000000000001,-0.1252760887145996,-3.0699996948242188,1.3305420875549316,0.013894852815052077,0.10635020480042132,0.2470297666477632,-0.1518656021877691,-0.004496021294364623,-0.0011021005628162454,-0.500993013381958,-0.04387321323156357,-0.012347730807960028,-0.5009679777259374,-0.045236253241223406,-0.005568421216832109
0.2900000000000001,-0.1252760887145996,-3.0699996948242188,1.3305420875549316,0.013894852815052077,0.10635020480042132,0.2470297666477632,-0.1518656021877691,-0.004496021294364623,-0.0011021005628162454,-0.500993013381958,-0.04387321323156357,-0.012347730807960028,-0.5009679777259374,-0.045236253241223406,-0.005568421216832109
0.3000000000000001,-0.12569713592529297,-3.064939022064209,1.3372557163238525,0.005249648116987878,0.14389861029013784,0.23698017900417656,-0.1684164451820806,-0.005169161755919236,-0.0013436182031145696,-0.35989367961883545,-0.004429998807609082,-0.005843197926878928,-0.3598677407282306,-0.005346765782148,-0.005018029488255044
0.3100000000000001,-0.12569713592529297,-3.064939022064209,1.3372557163238525,0.005249648116987878,0.14389861029013784,0.23698017900417656,-0.1684164451820806,-0.005169161755919236,-0.0013436182031145696,-0.35989367961883545,-0.004429998807609082,-0.005843197926878928,-0.3598677407282306,-0.005346765782148,-0.005018029488255044
0.3200000000000001,-0.12569713592529297,-3.064939022064209,1.3372557163238525,0.005249648116987878,0.14389861029013784,0.23698017900417656,-0.1684164451820806,-0.005169161755919236,-0.0013436182031145696,-0.35989367961883545,-0.004429998807609082,-0.005843197926878928,-0.3598677407282306,-0.005346765782148,-0.005018029488255044
0.3300000000000001,-0.12797105312347412,-3.059171438217163,1.342026710510254,-0.0032277144262216656,0.18220350606897828,0.22674087544480515,-0.1740183167300744,-0.005009273489953312,-0.0015138202782937033,-0.2668111324310303,0.012129101902246475,-0.006603344343602659,-0.2667680339686808,0.010802603826758694,-0.008603771121713058
0.34000000000000014,-0.12797105312347412,-3.059171438217163,1.342026710510254,-0.0032277144262216656,0.18220350606897828,0.22674087544480515,-0.1740183167300744,-0.005009273489953312,-0.0015138202782937033,-0.2668111324310303,0.012129101902246475,-0.006603344343602659,-0.2667680339686808,0.010802603826758694,-0.008603771121713058
0.35000000000000014,-0.12797105312347412,-3.059171438217163,1.342026710510254,-0.0032277144262216656,0.18220350606897828,0.22674087544480515,-0.1740183167300744,-0.005009273489953312,-0.0015138202782937033,-0.2668111324310303,0.012129101902246475,-0.006603344343602659,-0.2667680339686808,0.010802603826758694,-0.008603771121713058
0.36000000000000015,-0.12797105312347412,-3.059171438217163,1.342026710510254,-0.0032277144262216656,0.18220350606897828,0.22674087544480515,-0.1740183167300744,-0.005009273489953312,-0.0015138202782937033,-0.2668111324310303,0.012129101902246475,-0.006603344343602659,-0.2667680339686808,0.010802603826758694,-0.008603771121713058
0.37000000000000016,-0.131064772605896,-3.049151301383972,1.348217248916626,-0.015397132409356296,0.23833055558370442,0.21368960215049118,-0.17938368436324678,-0.0035193844406491686,-0.0018285401166440928,-0.06390304118394852,0.047840915620326996,0.00034115905873476873,-0.06387418125509625,0.047134123540881985,-0.00820029437416567
0.38000000000000017,-0.131064772605896,-3.049151301383972,1.348217248916626,-0.015397132409356296,0.23833055558370442,0.21368960215049118,-0.17938368436324678,-0.0035193844406491686,-0.0018285401166440928,-0.06390304118394852,0.047840915620326996,0.00034115905873476873,-0.06387418125509625,0.047134123540881985,-0.00820029437416567
0.3900000000000002,-0.131064772605896,-3.049151301383972,1.348217248916626,-0.015397132409356296,0.23833055558370442,0.21368960215049118,-0.17938368436324678,-0.0035193844406491686,-0.0018285401166440928,-0.06390304118394852,0.047840915620326996,0.00034115905873476873,-0.06387418125509625,0.047134123540881985,-0.00820029437416567
0.4000000000000002,-0.13347315788269043,-3.0395952463150024,1.3527053594589233,-0.023218318095048734,0.284670028504027,0.2040149999654895,-0.1759247621527383,-0.001473406642646518,-0.002075619406677635,0.15644869208335876,0.04425617307424545,0.0037602451629936643,0.15645464973630283,0.04423119710114125,-0.004043456115380506
